Time,InverterSN,Data LoggerSN,Alert Details,Alert Code,DC Voltage PV1(V),DC Voltage PV2(V),DC Voltage PV3(V),DC Voltage PV4(V),DC Current1(A),DC Current2(A),DC Current3(A),DC Current4(A),Total DC Input Power(W),AC Voltage R/U/A(V),AC Voltage S/V/B(V),AC Voltage T/W/C(V),AC Current R/U/A(A),AC Current S/V/B(A),AC Current T/W/C(A),AC Power R/U/A(W),AC Power S/V/B(W),AC Output Total Power (Active)(W),AC Output Frequency R(Hz),Generation of Last Month (Active)(kWh),Daily Generation (Active)(kWh),Total Generation (Active)(kWh),Power Grid Total Apparent Power(VA),Grid Power Factor,Inverter Temperature(℃),Inverter Status,Generation Yesterday(kWh),System Time
2023/01/09 04:39,054B7020C020042,4046045654,,,122.60,124.90,121.90,1.70,0.10,0.10,0.10,0.10,37,0,0,218.80,0,0,0.00,0,0,20,60.01,1382,0.00,19700.00,580,1.00,23.50,1022,27.50,23-1-9 4:41:46
2023/01/09 04:44,054B7020C020042,4046045654,,,275.60,274.50,275.60,10.80,0.10,0.10,0.10,0.10,83,0,0,219.50,0,0,2.60,0,0,20,60.05,1382,0.00,19700.00,70,1.00,23.90,1022,27.50,23-1-9 4:46:51
2023/01/09 04:49,054B7020C020042,4046045654,,,291.70,274.50,291.50,16.00,0.10,0.10,0.10,0.10,87,0,0,219.30,0,0,2.60,0,0,20,60.01,1382,0.00,19700.00,30,1.00,24.50,1022,27.50,23-1-9 4:51:56
2023/01/09 04:55,054B7020C020042,4046045654,,,298.40,274.50,298.10,15.40,0.10,0.10,0.10,0.10,88,0,0,218.90,0,0,2.60,0,0,20,59.98,1382,0.00,19700.00,10,1.00,25.00,1022,27.50,23-1-9 4:57:1
2023/01/09 05:00,054B7020C020042,4046045654,,,305.50,274.40,305.10,13.10,0.10,0.20,0.10,0.10,117,0,0,219.60,0,0,2.60,0,0,50,60.03,1382,0.00,19700.00,50,1.00,25.60,1022,27.50,23-1-9 5:2:7
2023/01/09 05:05,054B7020C020042,4046045654,,,308.10,284.50,311.70,12.20,0.10,0.20,0.10,0.10,120,0,0,219.80,0,0,2.60,0,0,100,60.01,1382,0.00,19700.00,100,1.00,26.00,1022,27.50,23-1-9 5:7:12
2023/01/09 05:10,054B7020C020042,4046045654,,,308.40,338.60,310.60,17.60,0.20,0.30,0.20,0.10,227,0,0,219.70,0,0,2.70,0,0,160,59.99,1382,0.00,19700.00,150,1.00,26.40,1022,27.50,23-1-9 5:12:17
2023/01/09 05:15,054B7020C020042,4046045654,,,308.10,324.40,310.30,11.10,0.20,0.20,0.10,0.10,158,0,0,220.10,0,0,2.60,0,0,150,60.00,1382,0.00,19700.00,140,1.00,26.90,1022,27.50,23-1-9 5:17:23
2023/01/09 05:20,054B7020C020042,4046045654,,,308.40,336.50,310.70,16.30,0.20,0.30,0.20,0.10,226,0,0,219.80,0,0,2.70,0,0,170,60.00,1382,0.00,19700.00,170,1.00,27.20,1022,27.50,23-1-9 5:22:28
2023/01/09 05:25,054B7020C020042,4046045654,,,318.30,334.60,328.50,12.20,0.30,0.30,0.20,0.10,262,0,0,219.80,0,0,2.80,0,0,220,59.99,1382,0.00,19700.00,220,1.00,27.70,1022,27.50,23-1-9 5:27:33
2023/01/09 05:30,054B7020C020042,4046045654,,,336.00,340.40,326.20,13.50,0.30,0.40,0.30,0.10,336,0,0,219.40,0,0,2.90,0,0,310,59.99,1382,0.10,19700.00,310,1.00,28.10,1022,27.50,23-1-9 5:32:38
2023/01/09 05:35,054B7020C020042,4046045654,,,354.20,350.50,344.60,12.60,0.50,0.50,0.40,0.10,491,0,0,219.00,0,0,3.40,0,0,490,60.02,1382,0.10,19700.00,490,1.00,28.30,1022,27.50,23-1-9 5:37:43
2023/01/09 05:40,054B7020C020042,4046045654,,,348.10,352.40,346.30,13.60,0.80,0.90,0.80,0.10,874,0,0,218.90,0,0,4.60,0,0,840,60.02,1382,0.10,19700.00,840,1.00,29.10,1022,27.50,23-1-9 5:42:48
2023/01/09 05:45,054B7020C020042,4046045654,,,346.20,346.50,340.40,12.20,0.80,0.90,0.80,0.10,862,0,0,219.80,0,0,4.30,0,0,800,60.01,1382,0.20,19701.00,790,1.00,29.60,1022,27.50,23-1-9 5:47:53
2023/01/09 05:50,054B7020C020042,4046045654,,,356.30,360.60,350.50,17.00,0.90,0.90,0.90,0.10,962,0,0,221.00,0,0,4.90,0,0,930,60.00,1382,0.30,19701.00,930,1.00,30.20,1022,27.50,23-1-9 5:52:58
2023/01/09 05:56,054B7020C020042,4046045654,,,344.10,344.40,338.20,15.80,0.80,0.80,0.70,0.10,789,0,0,220.70,0,0,4.20,0,0,750,59.99,1382,0.40,19701.00,750,1.00,30.50,1022,27.50,23-1-9 5:58:3
2023/01/09 06:01,054B7020C020042,4046045654,,,340.10,344.40,338.30,13.90,0.60,0.70,0.60,0.10,649,0,0,220.20,0,0,3.70,0,0,620,59.96,1382,0.40,19701.00,620,1.00,30.60,1022,27.50,23-1-9 6:3:9
2023/01/09 06:06,054B7020C020042,4046045654,,,338.20,346.50,340.40,14.20,0.70,0.70,0.60,0.10,684,0,0,220.00,0,0,3.80,0,0,650,60.04,1382,0.50,19701.00,640,1.00,30.70,1022,27.50,23-1-9 6:8:14
