Time,InverterSN,Data LoggerSN,Alert Details,Alert Code,DC Voltage PV1(V),DC Voltage PV2(V),DC Voltage PV3(V),DC Voltage PV4(V),DC Current1(A),DC Current2(A),DC Current3(A),DC Current4(A),Total DC Input Power(W),AC Voltage R/U/A(V),AC Voltage S/V/B(V),AC Voltage T/W/C(V),AC Current R/U/A(A),AC Current S/V/B(A),AC Current T/W/C(A),AC Power R/U/A(W),AC Power S/V/B(W),AC Output Total Power (Active)(W),AC Output Frequency R(Hz),Generation of Last Month (Active)(kWh),Daily Generation (Active)(kWh),Total Generation (Active)(kWh),Power Grid Total Apparent Power(VA),Grid Power Factor,Inverter Temperature(℃),Inverter Status,Generation Yesterday(kWh),System Time
2022/12/05 04:21,054B7020C020042,4046045654,,,339.90,338.50,340.00,12.90,0.10,0.10,0.10,0.10,103,0,0,221.20,0,0,2.60,0,0,20,59.97,1570,0.00,18164.00,110,1.00,26.00,1022,27.00,22-12-5 4:22:19
2022/12/05 04:26,054B7020C020042,4046045654,,,278.90,270.80,279.00,12.30,0.10,0.10,0.10,0.10,84,0,0,221.20,0,0,2.60,0,0,20,60.00,1570,0.00,18164.00,60,1.00,26.70,1022,27.00,22-12-5 4:27:25
2022/12/05 04:31,054B7020C020042,4046045654,,,290.40,270.80,290.20,12.40,0.10,0.10,0.10,0.10,86,0,0,221.60,0,0,2.60,0,0,20,60.00,1570,0.00,18164.00,40,1.00,27.20,1022,27.00,22-12-5 4:32:31
2022/12/05 04:36,054B7020C020042,4046045654,,,294.20,270.80,294.00,16.50,0.10,0.10,0.10,0.10,87,0,0,221.20,0,0,2.60,0,0,20,59.96,1570,0.00,18164.00,10,1.00,27.90,1022,27.00,22-12-5 4:37:37
2022/12/05 04:41,054B7020C020042,4046045654,,,300.60,270.80,300.30,16.60,0.10,0.10,0.10,0.10,88,0,0,221.60,0,0,2.50,0,0,20,59.97,1570,0.00,18164.00,10,1.00,28.20,1022,27.00,22-12-5 4:42:44
2022/12/05 04:47,054B7020C020042,4046045654,,,303.30,270.90,303.00,17.60,0.10,0.20,0.10,0.10,116,0,0,221.00,0,0,2.60,0,0,60,60.00,1570,0.00,18164.00,50,1.00,28.70,1022,27.00,22-12-5 4:47:49
2022/12/05 04:52,054B7020C020042,4046045654,,,306.20,270.80,308.40,11.90,0.10,0.20,0.10,0.10,116,0,0,221.10,0,0,2.60,0,0,110,60.01,1570,0.00,18164.00,100,1.00,29.20,1022,27.00,22-12-5 4:52:55
2022/12/05 04:57,054B7020C020042,4046045654,,,306.20,322.70,308.50,13.40,0.20,0.20,0.10,0.10,157,0,0,220.70,0,0,2.60,0,0,150,59.95,1570,0.10,18164.00,150,1.00,29.50,1022,27.00,22-12-5 4:58:1
2022/12/05 05:02,054B7020C020042,4046045654,,,306.30,322.90,308.70,10.50,0.20,0.30,0.20,0.10,220,0,0,220.70,0,0,2.80,0,0,210,59.97,1570,0.10,18164.00,210,1.00,30.00,1022,27.00,22-12-5 5:3:6
2022/12/05 05:07,054B7020C020042,4046045654,,,330.30,336.90,328.60,11.90,0.30,0.30,0.30,0.10,299,0,0,220.40,0,0,2.80,0,0,260,59.94,1570,0.10,18164.00,250,1.00,30.20,1022,27.00,22-12-5 5:8:11
2022/12/05 05:12,054B7020C020042,4046045654,,,334.10,336.70,328.30,11.30,0.30,0.40,0.30,0.10,334,0,0,220.60,0,0,2.90,0,0,310,60.01,1570,0.10,18164.00,310,1.00,30.50,1022,27.00,22-12-5 5:13:17
2022/12/05 05:17,054B7020C020042,4046045654,,,354.40,344.90,344.70,16.80,0.40,0.50,0.40,0.10,453,0,0,220.20,0,0,3.10,0,0,400,59.98,1570,0.10,18164.00,400,1.00,30.80,1022,27.00,22-12-5 5:18:24
2022/12/05 05:22,054B7020C020042,4046045654,,,342.30,332.60,344.60,10.40,0.50,0.60,0.50,0.10,544,0,0,220.30,0,0,3.50,0,0,540,60.02,1570,0.20,18164.00,540,1.00,31.10,1022,27.00,22-12-5 5:23:29
2022/12/05 05:27,054B7020C020042,4046045654,,,344.20,346.70,338.60,12.20,0.70,0.70,0.60,0.10,688,0,0,219.90,0,0,3.90,0,0,670,59.99,1570,0.20,18164.00,660,1.00,31.50,1022,27.00,22-12-5 5:28:36
2022/12/05 05:32,054B7020C020042,4046045654,,,366.40,360.90,356.70,16.90,0.90,1.00,0.90,0.10,1013,0,0,220.20,0,0,5.00,0,0,990,60.00,1570,0.30,18164.00,980,1.00,31.90,1022,27.00,22-12-5 5:33:41
2022/12/05 05:37,054B7020C020042,4046045654,,,348.40,346.80,346.60,15.00,0.80,0.90,0.80,0.10,869,0,0,219.70,0,0,4.60,0,0,860,59.96,1570,0.40,18164.00,870,1.00,32.30,1022,27.00,22-12-5 5:37:47
2022/12/05 05:42,054B7020C020042,4046045654,,,346.30,348.80,340.70,15.20,0.80,0.90,0.80,0.10,865,0,0,219.40,0,0,4.40,0,0,810,59.97,1570,0.40,18164.00,810,1.00,32.70,1022,27.00,22-12-5 5:43:9
2022/12/05 05:48,054B7020C020042,4046045654,,,346.30,348.90,344.60,10.60,0.80,0.90,0.80,0.10,867,0,0,219.90,0,0,4.50,0,0,840,59.99,1570,0.50,18164.00,840,1.00,32.90,1022,27.00,22-12-5 5:48:15
2022/12/05 05:53,054B7020C020042,4046045654,,,348.30,350.70,350.50,12.30,0.90,1.00,0.90,0.10,980,0,0,219.70,0,0,4.90,0,0,940,60.04,1570,0.60,18164.00,940,1.00,33.20,1022,27.00,22-12-5 5:53:20
2022/12/05 05:58,054B7020C020042,4046045654,,,356.40,366.70,362.50,13.60,1.00,1.00,0.90,0.10,1050,0,0,219.60,0,0,5.30,0,0,1030,60.02,1570,0.70,18164.00,1030,1.00,33.50,1022,27.00,22-12-5 5:58:26
2022/12/05 06:03,054B7020C020042,4046045654,,,342.40,348.80,372.60,11.10,1.20,1.20,1.00,0.10,1203,0,0,219.10,0,0,5.70,0,0,1150,59.97,1570,0.80,18164.00,1140,1.00,33.80,1022,27.00,22-12-5 6:3:32
2022/12/05 06:08,054B7020C020042,4046045654,,,362.20,348.70,344.50,13.90,1.40,1.50,1.40,0.10,1513,0,0,221.90,0,0,6.60,0,0,1390,59.97,1570,0.90,18165.00,1390,1.00,34.20,1022,27.00,22-12-5 6:8:37
2022/12/05 06:13,054B7020C020042,4046045654,,,352.40,350.90,346.70,10.50,1.50,1.60,1.60,0.10,1645,0,0,221.60,0,0,7.30,0,0,1570,59.97,1570,1.00,18165.00,1570,1.00,34.70,1022,27.00,22-12-5 6:13:43
2022/12/05 06:18,054B7020C020042,4046045654,,,348.30,350.80,362.70,17.50,1.50,1.60,1.50,0.10,1629,0,0,220.50,0,0,7.30,0,0,1520,59.98,1570,1.10,18165.00,1510,1.00,35.20,1022,27.00,22-12-5 6:18:48
2022/12/05 06:23,054B7020C020042,4046045654,,,346.40,348.90,364.70,14.90,1.60,1.70,1.50,0.10,1695,0,0,220.50,0,0,7.50,0,0,1590,59.94,1570,1.20,18165.00,1580,1.00,35.60,1022,27.00,22-12-5 6:23:54
2022/12/05 06:23,054B7020C020042,4046045654,,,346.40,348.90,364.70,14.90,1.60,1.70,1.50,0.10,1695,0,0,220.50,0,0,7.50,0,0,1590,59.94,1570,1.20,18165.00,1580,1.00,35.60,1022,27.00,22-12-5 6:23:54
2022/12/05 06:28,054B7020C020042,4046045654,,,350.10,344.60,340.50,12.60,1.50,1.70,1.60,0.10,1657,0,0,220.90,0,0,7.40,0,0,1560,60.01,1570,1.40,18165.00,1560,1.00,36.00,1022,27.00,22-12-5 6:28:59
2022/12/05 06:33,054B7020C020042,4046045654,,,360.30,342.80,342.60,14.30,1.40,1.50,1.40,0.10,1499,0,0,221.00,0,0,6.50,0,0,1350,60.05,1570,1.50,18165.00,1340,1.00,36.10,1022,27.00,22-12-5 6:34:5
2022/12/05 06:33,054B7020C020042,4046045654,,,360.30,342.80,342.60,14.30,1.40,1.50,1.40,0.10,1499,0,0,221.00,0,0,6.50,0,0,1350,60.05,1570,1.50,18165.00,1340,1.00,36.10,1022,27.00,22-12-5 6:34:5
2022/12/05 06:38,054B7020C020042,4046045654,,,368.50,354.90,346.70,15.90,1.40,1.60,1.50,0.10,1605,0,0,220.60,0,0,6.90,0,0,1460,60.01,1570,1.60,18165.00,1460,1.00,36.10,1022,27.00,22-12-5 6:39:10
2022/12/05 06:43,054B7020C020042,4046045654,,,346.20,352.80,348.50,16.40,1.70,1.70,1.70,0.10,1782,0,0,220.60,0,0,8.00,0,0,1710,59.99,1570,1.80,18165.00,1700,1.00,36.30,1022,27.00,22-12-5 6:44:16
2022/12/05 06:43,054B7020C020042,4046045654,,,346.20,352.80,348.50,16.40,1.70,1.70,1.70,0.10,1782,0,0,220.60,0,0,8.00,0,0,1710,59.99,1570,1.80,18165.00,1700,1.00,36.30,1022,27.00,22-12-5 6:44:16
2022/12/05 06:47,054B7020C020042,4046045654,,,350.30,348.80,348.60,17.30,1.90,2.00,1.90,0.10,2027,0,0,221.50,0,0,8.80,0,0,1920,59.96,1570,1.90,18166.00,1920,1.00,36.70,1022,27.00,22-12-5 6:48:27
2022/12/05 06:53,054B7020C020042,4046045654,,,350.20,344.80,348.50,11.20,1.90,2.00,1.90,0.10,2018,0,0,221.00,0,0,9.00,0,0,1950,59.96,1570,2.00,18166.00,1950,1.00,37.00,1022,27.00,22-12-5 6:53:31
2022/12/05 06:58,054B7020C020042,4046045654,,,348.40,350.90,346.70,10.90,2.10,2.20,2.10,0.10,2232,0,0,220.70,0,0,9.90,0,0,2170,60.03,1570,2.20,18166.00,2160,1.00,37.50,1022,27.00,22-12-5 6:58:36
2022/12/05 06:58,054B7020C020042,4046045654,,,348.40,350.90,346.70,10.90,2.10,2.20,2.10,0.10,2232,0,0,220.70,0,0,9.90,0,0,2170,60.03,1570,2.20,18166.00,2160,1.00,37.50,1022,27.00,22-12-5 6:58:36
2022/12/05 07:03,054B7020C020042,4046045654,,,348.30,346.80,350.50,14.00,1.90,2.00,1.90,0.10,2022,0,0,220.60,0,0,9.10,0,0,1980,59.98,1570,2.40,18166.00,1970,1.00,38.10,1022,27.00,22-12-5 7:3:40
