Inverter History Report_,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34
4,07/09/2023 05:30:22 (UTC-4:00),Normal, ,317.3,0.1,32,291.1,0.2,58,316.6,0.1,32,17.7,0.1,0,220.3,0.0,0.0,2.6,0.0,0.0,130.000,60.050,0.000,219.000,8844.000,28226.000,24.8, ,0.00,0.000,0.000,0.000,0
5,07/09/2023 05:35:25 (UTC-4:00),Normal, ,333.1,0.2,67,349.0,0.3,105,316.4,0.2,63,14.9,0.1,0,220.0,0.0,0.0,2.8,0.0,0.0,240.000,59.970,0.100,219.000,8844.000,28226.000,25.4, ,0.00,0.000,0.000,0.000,0
6,07/09/2023 05:40:26 (UTC-4:00),Normal, ,352.8,0.3,106,352.7,0.4,141,356.3,0.3,107,12.1,0.1,0,220.2,0.0,0.0,3.0,0.0,0.0,340.000,60.000,0.100,219.000,8844.000,28226.000,25.9, ,0.00,0.000,0.000,0.000,0
7,07/09/2023 05:45:28 (UTC-4:00),Normal, ,367.0,0.4,147,354.7,0.5,177,366.2,0.4,146,14.7,0.1,0,219.9,0.0,0.0,3.3,0.0,0.0,460.000,60.060,0.100,219.000,8844.000,28226.000,26.6, ,0.00,0.000,0.000,0.000,0
8,07/09/2023 05:50:30 (UTC-4:00),Normal, ,361.1,0.5,181,353.0,0.7,247,364.5,0.5,182,17.9,0.1,0,220.6,0.0,0.0,3.6,0.0,0.0,580.000,60.070,0.200,219.000,8844.000,28226.000,27.2, ,0.00,0.000,0.000,0.000,0
9,07/09/2023 05:55:32 (UTC-4:00),Normal, ,355.1,0.7,249,362.9,0.7,254,362.4,0.6,217,10.8,0.1,0,220.3,0.0,0.0,3.9,0.0,0.0,690.000,60.060,0.200,219.000,8844.000,28226.000,27.8, ,0.00,0.000,0.000,0.000,0
10,07/09/2023 06:00:33 (UTC-4:00),Normal, ,365.1,0.7,256,356.9,0.8,286,372.4,0.6,223,17.6,0.1,0,219.5,0.0,0.0,4.2,0.0,0.0,760.000,59.990,0.300,219.000,8844.000,28227.000,28.5, ,0.00,0.000,0.000,0.000,0
11,07/09/2023 06:05:35 (UTC-4:00),Normal, ,367.2,0.8,294,363.0,0.9,327,366.5,0.8,293,10.8,0.1,0,219.2,0.0,0.0,4.7,0.0,0.0,880.000,59.950,0.300,219.000,8844.000,28227.000,29.1, ,0.00,0.000,0.000,0.000,0
12,07/09/2023 06:10:37 (UTC-4:00),Normal, ,369.2,0.9,332,365.0,0.9,329,368.5,0.8,295,16.8,0.1,0,219.1,0.0,0.0,4.9,0.0,0.0,940.000,59.990,0.400,219.000,8844.000,28227.000,29.8, ,0.00,0.000,0.000,0.000,0
13,07/09/2023 06:15:39 (UTC-4:00),Normal, ,343.2,0.7,240,359.0,0.8,287,362.5,0.6,218,11.0,0.1,0,219.2,0.0,0.0,4.1,0.0,0.0,700.000,60.020,0.500,219.000,8844.000,28227.000,30.0, ,0.00,0.000,0.000,0.000,0
14,07/09/2023 06:20:40 (UTC-4:00),Normal, ,373.1,0.9,336,372.9,1.0,373,368.5,0.9,332,17.5,0.1,0,219.4,0.0,0.0,5.5,0.0,0.0,1090.000,60.040,0.500,219.000,8844.000,28227.000,30.3, ,0.00,0.000,0.000,0.000,0
15,07/09/2023 06:25:42 (UTC-4:00),Normal, ,377.0,1.4,528,364.8,1.5,547,368.3,1.3,479,12.7,0.1,0,219.3,0.0,0.0,6.8,0.0,0.0,1400.000,60.020,0.600,219.000,8844.000,28227.000,31.0, ,0.00,0.000,0.000,0.000,0
16,07/09/2023 06:30:45 (UTC-4:00),Normal, ,367.2,1.6,588,366.9,1.7,624,374.5,1.5,562,11.8,0.1,0,218.6,0.0,0.0,7.9,0.0,0.0,1670.000,60.020,0.800,220.000,8845.000,28227.000,31.8, ,0.00,0.000,0.000,0.000,0
17,07/09/2023 06:35:51 (UTC-4:00),Normal, ,369.2,1.8,665,365.1,1.9,694,376.5,1.7,640,10.2,0.1,0,218.7,0.0,0.0,8.9,0.0,0.0,1910.000,60.030,0.900,220.000,8845.000,28227.000,32.6, ,0.00,0.000,0.000,0.000,0
18,07/09/2023 06:40:56 (UTC-4:00),Normal, ,367.3,2.0,735,367.1,2.1,771,374.6,1.9,712,15.5,0.1,0,218.6,0.0,0.0,10.0,0.0,0.0,2150.000,59.950,1.100,220.000,8845.000,28227.000,33.5, ,0.00,0.000,0.000,0.000,0
19,07/09/2023 06:46:01 (UTC-4:00),Normal, ,371.2,2.3,854,367.0,2.4,881,370.5,2.2,815,10.3,0.1,0,218.5,0.0,0.0,11.2,0.0,0.0,2440.000,60.040,1.300,220.000,8845.000,28228.000,34.5, ,0.00,0.000,0.000,0.000,0
20,07/09/2023 06:51:07 (UTC-4:00),Normal, ,370.9,2.4,890,366.8,2.5,917,370.3,2.4,889,17.1,0.1,0,220.7,0.0,0.0,12.1,0.0,0.0,2660.000,60.000,1.500,220.000,8845.000,28228.000,35.7, ,0.00,0.000,0.000,0.000,0
21,07/09/2023 06:56:15 (UTC-4:00),Normal, ,363.3,2.5,908,363.1,2.6,944,366.5,2.4,880,11.2,0.1,0,220.3,0.0,0.0,11.9,0.0,0.0,2630.000,59.970,1.700,221.000,8845.000,28228.000,36.4, ,0.00,0.000,0.000,0.000,0
22,07/09/2023 07:02:03 (UTC-4:00),Normal, ,363.1,2.2,799,362.9,2.3,835,366.3,2.1,769,14.6,0.1,0,220.4,0.0,0.0,10.6,0.0,0.0,2330.000,60.000,1.900,221.000,8846.000,28228.000,36.9, ,0.00,0.000,0.000,0.000,0
23,07/09/2023 07:06:34 (UTC-4:00),Normal, ,347.4,1.3,452,351.3,1.3,457,366.5,1.0,367,10.1,0.1,0,219.3,0.0,0.0,5.9,0.0,0.0,1220.000,59.980,2.100,221.000,8846.000,28228.000,36.6, ,0.00,0.000,0.000,0.000,0
24,07/09/2023 07:11:36 (UTC-4:00),Normal, ,363.2,1.9,690,363.0,2.0,726,366.5,1.8,660,15.7,0.1,0,221.0,0.0,0.0,9.3,0.0,0.0,2030.000,60.020,2.200,221.000,8846.000,28228.000,35.8, ,0.00,0.000,0.000,0.000,0
25,07/09/2023 07:16:40 (UTC-4:00),Normal, ,367.0,3.3,1211,366.8,3.4,1247,370.3,3.2,1185,10.9,0.1,0,221.0,0.0,0.0,16.0,0.0,0.0,3580.000,60.000,2.500,221.000,8846.000,28229.000,37.6, ,0.00,0.000,0.000,0.000,0
26,07/09/2023 07:21:47 (UTC-4:00),Normal, ,365.3,3.5,1279,357.2,3.7,1322,368.6,3.4,1253,10.6,0.1,0,221.5,0.0,0.0,16.8,0.0,0.0,3760.000,59.990,2.800,222.000,8847.000,28229.000,39.7, ,0.00,0.000,0.000,0.000,0
27,07/09/2023 07:22:01 (UTC-4:00),Normal, ,365.3,3.5,1279,357.2,3.7,1322,368.6,3.4,1253,10.6,0.1,0,221.5,0.0,0.0,16.8,0.0,0.0,3760.000,59.990,2.800,222.000,8847.000,28229.000,39.7, ,0.00,0.000,0.000,0.000,0
28,07/09/2023 07:26:51 (UTC-4:00),Normal, ,361.4,3.7,1337,361.1,3.8,1372,364.6,3.6,1313,14.8,0.1,0,221.2,0.0,0.0,17.6,0.0,0.0,3940.000,60.010,3.100,222.000,8847.000,28229.000,41.1, ,0.00,0.000,0.000,0.000,0
29,07/09/2023 07:31:53 (UTC-4:00),Normal, ,359.0,3.6,1292,354.9,3.8,1349,358.3,3.5,1254,16.5,0.1,0,220.7,0.0,0.0,17.1,0.0,0.0,3800.000,60.050,3.400,222.000,8847.000,28230.000,41.9, ,0.00,0.000,0.000,0.000,0
30,07/09/2023 07:36:32 (UTC-4:00),Normal, ,354.8,3.4,1206,354.6,3.5,1241,358.1,3.3,1182,11.9,0.1,0,220.7,0.0,0.0,15.8,0.0,0.0,3540.000,60.010,3.700,223.000,8847.000,28230.000,42.3, ,0.00,0.000,0.000,0.000,0
31,07/09/2023 07:43:00 (UTC-4:00),Normal, ,356.8,3.9,1392,352.6,4.0,1410,356.1,3.8,1353,12.0,0.1,0,220.3,0.0,0.0,18.1,0.0,0.0,4040.000,60.040,4.100,223.000,8848.000,28230.000,43.0, ,0.00,0.000,0.000,0.000,0
32,07/09/2023 07:48:26 (UTC-4:00),Normal, ,353.4,3.9,1378,353.1,4.0,1412,356.6,3.7,1319,15.7,0.1,0,220.0,0.0,0.0,18.0,0.0,0.0,4000.000,59.990,4.400,223.000,8848.000,28231.000,43.9, ,0.00,0.000,0.000,0.000,0
33,07/09/2023 07:53:28 (UTC-4:00),Normal, ,354.8,3.9,1384,350.6,4.1,1437,354.2,3.8,1346,11.9,0.1,0,219.7,0.0,0.0,18.2,0.0,0.0,4070.000,59.990,4.800,224.000,8849.000,28231.000,44.4, ,0.00,0.000,0.000,0.000,0
34,07/09/2023 07:58:30 (UTC-4:00),Normal, ,351.4,4.2,1476,351.1,4.3,1510,354.6,4.1,1454,13.9,0.1,0,219.8,0.0,0.0,19.4,0.0,0.0,4340.000,59.980,5.100,224.000,8849.000,28231.000,45.1, ,0.00,0.000,0.000,0.000,0
35,07/09/2023 08:03:32 (UTC-4:00),Normal, ,355.0,4.4,1562,351.0,4.6,1615,354.4,4.4,1559,10.0,0.1,0,220.0,0.0,0.0,20.8,0.0,0.0,4630.000,60.000,5.500,224.000,8849.000,28232.000,46.0, ,0.00,0.000,0.000,0.000,0
36,07/09/2023 08:08:34 (UTC-4:00),Normal, ,347.4,4.5,1563,351.1,4.6,1615,350.7,4.4,1543,15.7,0.1,0,219.6,0.0,0.0,20.8,0.0,0.0,4610.000,59.980,5.900,225.000,8850.000,28232.000,47.0, ,0.00,0.000,0.000,0.000,0
37,07/09/2023 08:13:37 (UTC-4:00),Normal, ,345.4,4.5,1554,349.0,4.5,1571,352.5,4.3,1516,13.7,0.1,0,220.1,0.0,0.0,20.5,0.0,0.0,4560.000,59.970,6.300,225.000,8850.000,28233.000,47.7, ,0.00,0.000,0.000,0.000,0
38,07/09/2023 08:18:39 (UTC-4:00),Normal, ,349.2,4.6,1606,341.1,4.8,1637,352.4,4.5,1586,15.5,0.1,0,220.1,0.0,0.0,21.3,0.0,0.0,4740.000,59.980,6.700,226.000,8850.000,28233.000,48.3, ,0.00,0.000,0.000,0.000,0
39,07/09/2023 08:23:42 (UTC-4:00),Normal, ,344.8,5.1,1758,340.7,5.2,1772,352.0,4.8,1690,14.3,0.1,0,220.1,0.0,0.0,22.8,0.0,0.0,5100.000,59.990,7.100,226.000,8851.000,28233.000,49.1, ,0.00,0.000,0.000,0.000,0
40,07/09/2023 08:28:51 (UTC-4:00),Normal, ,345.1,5.0,1726,344.8,5.1,1758,348.3,4.9,1707,11.3,0.1,0,219.8,0.0,0.0,22.7,0.0,0.0,5070.000,60.010,7.500,226.000,8851.000,28234.000,50.1, ,0.00,0.000,0.000,0.000,0
41,07/09/2023 08:33:47 (UTC-4:00),Normal, ,343.4,5.2,1786,339.1,5.4,1831,342.6,5.1,1747,10.3,0.1,0,222.2,0.0,0.0,23.1,0.0,0.0,5220.000,60.020,8.000,227.000,8852.000,28234.000,50.8, ,0.00,0.000,0.000,0.000,0
42,07/09/2023 08:39:00 (UTC-4:00),Normal, ,339.4,5.3,1799,339.2,5.4,1832,342.7,5.2,1782,15.1,0.1,0,222.4,0.0,0.0,23.5,0.0,0.0,5300.000,59.980,8.400,227.000,8852.000,28235.000,51.4, ,0.00,0.000,0.000,0.000,0
43,07/09/2023 08:44:03 (UTC-4:00),Normal, ,337.3,5.5,1855,336.9,5.6,1887,340.4,5.3,1804,11.3,0.1,0,222.9,0.0,0.0,23.9,0.0,0.0,5410.000,60.020,8.900,228.000,8853.000,28235.000,51.9, ,0.00,0.000,0.000,0.000,0
44,07/09/2023 08:49:08 (UTC-4:00),Normal, ,339.3,5.5,1866,331.2,5.8,1921,334.7,5.5,1841,12.8,0.1,0,222.3,0.0,0.0,24.4,0.0,0.0,5500.000,60.010,9.400,228.000,8853.000,28236.000,52.5, ,0.00,0.000,0.000,0.000,0
45,07/09/2023 08:54:11 (UTC-4:00),Normal, ,335.5,5.7,1912,331.4,5.9,1955,334.9,5.6,1875,9.7,0.1,0,221.6,0.0,0.0,24.9,0.0,0.0,5610.000,60.040,9.800,229.000,8854.000,28236.000,53.0, ,0.00,0.000,0.000,0.000,0
46,07/09/2023 08:54:24 (UTC-4:00),Normal, ,335.5,5.7,1912,331.4,5.9,1955,334.9,5.6,1875,9.7,0.1,0,221.6,0.0,0.0,24.9,0.0,0.0,5610.000,60.040,9.800,229.000,8854.000,28236.000,53.0, ,0.00,0.000,0.000,0.000,0
47,07/09/2023 08:59:18 (UTC-4:00),Normal, ,335.5,5.8,1946,335.1,5.9,1977,338.7,5.7,1931,9.5,0.1,0,221.9,0.0,0.0,25.4,0.0,0.0,5700.000,60.020,10.300,229.000,8854.000,28237.000,53.6, ,0.00,0.000,0.000,0.000,0
48,07/09/2023 09:04:26 (UTC-4:00),Normal, ,334.8,5.9,1975,326.8,6.1,1993,330.2,5.8,1915,11.6,0.1,0,222.3,0.0,0.0,25.5,0.0,0.0,5750.000,60.050,10.800,230.000,8855.000,28237.000,54.2, ,0.00,0.000,0.000,0.000,0
49,07/09/2023 09:09:30 (UTC-4:00),Normal, ,331.4,6.1,2022,327.3,6.2,2029,330.8,5.9,1952,12.6,0.1,0,221.8,0.0,0.0,26.0,0.0,0.0,5850.000,60.020,11.300,230.000,8855.000,28238.000,54.7, ,0.00,0.000,0.000,0.000,0
50,07/09/2023 09:14:37 (UTC-4:00),Normal, ,331.2,6.1,2020,330.8,6.2,2051,326.6,6.0,1960,10.9,0.1,0,222.1,0.0,0.0,26.1,0.0,0.0,5870.000,60.030,11.800,231.000,8856.000,28238.000,55.2, ,0.00,0.000,0.000,0.000,0
51,07/09/2023 09:19:45 (UTC-4:00),Normal, ,331.4,6.2,2055,327.4,6.3,2063,330.9,6.1,2018,8.9,0.1,0,222.2,0.0,0.0,26.5,0.0,0.0,5970.000,59.980,12.300,231.000,8856.000,28239.000,55.7, ,0.00,0.000,0.000,0.000,0
52,07/09/2023 09:24:49 (UTC-4:00),Normal, ,329.5,6.3,2076,325.2,6.5,2114,328.7,6.2,2038,9.8,0.1,0,221.6,0.0,0.0,26.9,0.0,0.0,6050.000,60.010,12.800,232.000,8857.000,28239.000,56.2, ,0.00,0.000,0.000,0.000,0
53,07/09/2023 09:29:56 (UTC-4:00),Normal, ,327.6,6.4,2097,327.2,6.5,2127,330.9,6.3,2085,9.5,0.1,0,222.3,0.0,0.0,27.2,0.0,0.0,6160.000,59.980,13.300,232.000,8857.000,28240.000,56.7, ,0.00,0.000,0.000,0.000,0
54,07/09/2023 09:35:03 (UTC-4:00),Normal, ,329.5,6.4,2109,329.1,6.5,2139,329.0,6.3,2073,12.7,0.1,0,223.5,0.0,0.0,27.3,0.0,0.0,6200.000,60.030,13.800,233.000,8858.000,28240.000,57.2, ,0.00,0.000,0.000,0.000,0
55,07/09/2023 09:40:09 (UTC-4:00),Normal, ,327.5,6.5,2129,323.2,6.7,2165,326.7,6.4,2091,8.8,0.1,0,222.4,0.0,0.0,27.5,0.0,0.0,6220.000,59.950,14.400,233.000,8858.000,28241.000,57.6, ,0.00,0.000,0.000,0.000,0
56,07/09/2023 09:45:41 (UTC-4:00),Normal, ,326.6,6.6,2156,322.5,6.7,2161,326.0,6.5,2119,10.0,0.1,0,222.8,0.0,0.0,27.7,0.0,0.0,6260.000,59.970,14.900,234.000,8859.000,28241.000,58.0, ,0.00,0.000,0.000,0.000,0
57,07/09/2023 09:45:45 (UTC-4:00),Normal, ,326.6,6.6,2156,322.5,6.7,2161,326.0,6.5,2119,10.0,0.1,0,222.8,0.0,0.0,27.7,0.0,0.0,6260.000,59.970,14.900,234.000,8859.000,28241.000,58.0, ,0.00,0.000,0.000,0.000,0
58,07/09/2023 09:50:36 (UTC-4:00),Normal, ,326.9,6.5,2125,326.6,6.6,2156,326.1,6.4,2087,11.4,0.1,0,222.2,0.0,0.0,27.6,0.0,0.0,6240.000,59.970,15.400,234.000,8859.000,28242.000,58.4, ,0.00,0.000,0.000,0.000,0
59,07/09/2023 09:51:27 (UTC-4:00),Normal, ,328.6,6.5,2136,324.5,6.7,2174,327.9,6.4,2099,13.0,0.1,0,222.7,0.0,0.0,27.8,0.0,0.0,6260.000,59.990,15.500,234.000,8859.000,28242.000,58.5, ,0.00,0.000,0.000,0.000,0
60,07/09/2023 09:56:51 (UTC-4:00),Normal, ,326.7,6.6,2156,322.7,6.8,2194,326.1,6.6,2152,13.9,0.1,0,222.6,0.0,0.0,28.0,0.0,0.0,6330.000,59.990,16.100,235.000,8860.000,28242.000,58.9, ,0.00,0.000,0.000,0.000,0
61,07/09/2023 10:01:51 (UTC-4:00),Normal, ,327.4,6.7,2194,323.3,6.9,2231,326.8,6.6,2157,9.5,0.1,0,222.7,0.0,0.0,28.3,0.0,0.0,6390.000,59.990,16.600,235.000,8860.000,28243.000,59.1, ,0.00,0.000,0.000,0.000,0
62,07/09/2023 10:06:50 (UTC-4:00),Normal, ,323.4,6.9,2231,319.5,7.0,2237,322.9,6.8,2196,13.7,0.1,0,222.6,0.0,0.0,28.8,0.0,0.0,6510.000,59.940,17.100,236.000,8861.000,28243.000,59.6, ,0.00,0.000,0.000,0.000,0
63,07/09/2023 10:11:51 (UTC-4:00),Normal, ,326.5,6.9,2253,322.5,7.0,2258,326.0,6.8,2217,9.7,0.1,0,222.8,0.0,0.0,28.7,0.0,0.0,6540.000,59.940,17.700,237.000,8861.000,28244.000,60.0, ,0.00,0.000,0.000,0.000,0
64,07/09/2023 10:16:50 (UTC-4:00),Normal, ,325.2,6.9,2244,320.9,7.1,2278,324.4,6.9,2238,10.2,0.1,0,222.1,0.0,0.0,29.2,0.0,0.0,6590.000,59.940,18.200,237.000,8862.000,28244.000,60.3, ,0.00,0.000,0.000,0.000,0
65,07/09/2023 10:21:50 (UTC-4:00),Normal, ,324.8,6.9,2241,320.7,7.1,2277,324.2,6.8,2205,11.3,0.1,0,222.6,0.0,0.0,29.0,0.0,0.0,6540.000,59.990,18.800,238.000,8863.000,28245.000,60.6, ,0.00,0.000,0.000,0.000,0
66,07/09/2023 10:26:49 (UTC-4:00),Normal, ,318.5,7.0,2230,318.5,7.1,2261,317.9,6.9,2194,9.8,0.1,0,222.4,0.0,0.0,28.9,0.0,0.0,6520.000,59.980,19.400,238.000,8863.000,28246.000,60.8, ,0.00,0.000,0.000,0.000,0
67,07/09/2023 10:31:50 (UTC-4:00),Normal, ,322.5,7.0,2258,318.3,7.2,2292,321.8,6.9,2220,10.7,0.1,0,222.5,0.0,0.0,29.3,0.0,0.0,6600.000,59.980,19.900,239.000,8864.000,28246.000,61.0, ,0.00,0.000,0.000,0.000,0
68,07/09/2023 10:36:50 (UTC-4:00),Normal, ,317.6,7.1,2255,317.3,7.2,2285,320.8,6.9,2214,11.7,0.1,0,222.0,0.0,0.0,29.3,0.0,0.0,6590.000,60.000,20.500,239.000,8864.000,28247.000,61.2, ,0.00,0.000,0.000,0.000,0
69,07/09/2023 10:41:53 (UTC-4:00),Normal, ,316.9,7.1,2250,313.1,7.3,2286,320.0,6.9,2208,10.7,0.1,0,221.9,0.0,0.0,29.1,0.0,0.0,6550.000,59.980,21.000,240.000,8865.000,28247.000,61.3, ,0.00,0.000,0.000,0.000,0
70,07/09/2023 10:46:55 (UTC-4:00),Normal, ,317.4,7.1,2254,317.1,7.2,2283,320.6,6.9,2212,10.1,0.1,0,221.8,0.0,0.0,29.3,0.0,0.0,6590.000,59.980,21.600,240.000,8865.000,28248.000,61.4, ,0.00,0.000,0.000,0.000,0
71,07/09/2023 10:52:00 (UTC-4:00),Normal, ,317.2,7.1,2252,313.5,7.3,2289,317.0,7.1,2251,11.6,0.1,0,221.5,0.0,0.0,29.3,0.0,0.0,6600.000,59.960,22.100,241.000,8866.000,28248.000,61.6, ,0.00,0.000,0.000,0.000,0
72,07/09/2023 10:57:02 (UTC-4:00),Normal, ,317.7,7.2,2287,317.0,7.3,2314,320.5,7.0,2244,12.0,0.1,0,221.8,0.0,0.0,29.6,0.0,0.0,6650.000,60.010,22.700,242.000,8866.000,28249.000,61.8, ,0.00,0.000,0.000,0.000,0
73,07/09/2023 11:02:06 (UTC-4:00),Normal, ,314.7,7.2,2266,310.9,7.4,2301,314.4,7.1,2232,11.5,0.1,0,221.6,0.0,0.0,29.4,0.0,0.0,6610.000,59.980,23.200,242.000,8867.000,28249.000,61.9, ,0.00,0.000,0.000,0.000,0
74,07/09/2023 11:07:11 (UTC-4:00),Normal, ,315.5,7.2,2272,315.3,7.3,2302,318.7,7.0,2231,10.2,0.1,0,221.4,0.0,0.0,29.4,0.0,0.0,6640.000,59.980,23.800,243.000,8868.000,28250.000,62.1, ,0.00,0.000,0.000,0.000,0
75,07/09/2023 11:12:16 (UTC-4:00),Normal, ,318.7,7.2,2295,314.6,7.4,2328,318.1,7.1,2259,8.8,0.1,0,221.1,0.0,0.0,29.8,0.0,0.0,6710.000,60.020,24.400,243.000,8868.000,28251.000,62.2, ,0.00,0.000,0.000,0.000,0
76,07/09/2023 11:17:20 (UTC-4:00),Normal, ,320.6,7.3,2340,320.4,7.4,2371,319.5,7.3,2332,13.3,0.1,0,221.6,0.0,0.0,30.8,0.0,0.0,6890.000,60.010,24.900,244.000,8869.000,28251.000,62.5, ,0.00,0.000,0.000,0.000,0
77,07/09/2023 11:22:22 (UTC-4:00),Normal, ,325.6,7.5,2442,321.4,7.7,2475,321.6,7.5,2412,12.5,0.1,0,221.1,0.0,0.0,31.2,0.0,0.0,7110.000,59.990,25.500,244.000,8869.000,28252.000,63.1, ,0.00,0.000,0.000,0.000,0
78,07/09/2023 11:27:28 (UTC-4:00),Normal, ,320.7,7.8,2501,312.7,8.0,2502,316.2,7.8,2466,11.5,0.1,0,221.5,0.0,0.0,32.6,0.0,0.0,7270.000,60.010,26.100,245.000,8870.000,28252.000,63.8, ,0.00,0.000,0.000,0.000,0
79,07/09/2023 11:32:34 (UTC-4:00),Normal, ,316.1,8.2,2592,319.1,8.3,2649,326.6,7.8,2547,11.2,0.1,0,221.6,0.0,0.0,33.5,0.0,0.0,7570.000,60.030,26.700,246.000,8870.000,28253.000,64.2, ,0.00,0.000,0.000,0.000,0
80,07/09/2023 11:37:36 (UTC-4:00),Normal, ,323.7,7.6,2460,318.8,7.8,2487,319.1,7.6,2425,12.8,0.1,0,221.3,0.0,0.0,31.8,0.0,0.0,7170.000,59.970,27.300,246.000,8871.000,28254.000,63.6, ,0.00,0.000,0.000,0.000,0
81,07/09/2023 11:42:41 (UTC-4:00),Normal, ,325.0,7.9,2568,321.7,8.1,2606,320.4,8.0,2563,13.6,0.1,0,223.8,0.0,0.0,33.0,0.0,0.0,7530.000,60.000,27.900,247.000,8872.000,28254.000,64.1, ,0.00,0.000,0.000,0.000,0
82,07/09/2023 11:47:45 (UTC-4:00),Normal, ,312.3,8.2,2561,315.9,8.2,2590,312.9,8.1,2534,9.2,0.1,0,223.5,0.0,0.0,33.0,0.0,0.0,7490.000,60.020,28.500,247.000,8872.000,28255.000,65.0, ,0.00,0.000,0.000,0.000,0
83,07/09/2023 11:52:48 (UTC-4:00),Normal, ,320.8,8.4,2695,318.5,8.6,2739,322.0,8.3,2673,9.5,0.1,0,223.8,0.0,0.0,34.6,0.0,0.0,7880.000,59.980,29.100,248.000,8873.000,28255.000,64.4, ,0.00,0.000,0.000,0.000,0
84,07/09/2023 11:57:48 (UTC-4:00),Normal, ,321.1,5.8,1862,321.2,5.2,1670,328.1,4.4,1444,9.2,0.1,0,222.6,0.0,0.0,21.4,0.0,0.0,4850.000,59.970,29.400,248.000,8873.000,28256.000,62.4, ,0.00,0.000,0.000,0.000,0
85,07/09/2023 12:02:48 (UTC-4:00),Normal, ,313.1,2.5,783,325.2,2.5,813,324.3,2.3,746,10.9,0.1,0,221.6,0.0,0.0,10.3,0.0,0.0,2270.000,59.960,30.000,249.000,8874.000,28256.000,61.8, ,0.00,0.000,0.000,0.000,0
86,07/09/2023 12:07:48 (UTC-4:00),Normal, ,331.2,2.4,795,331.0,2.5,828,330.5,2.4,793,12.1,0.1,0,221.3,0.0,0.0,10.6,0.0,0.0,2340.000,59.970,30.200,249.000,8874.000,28256.000,55.5, ,0.00,0.000,0.000,0.000,0
