Inverter History Report_,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34
4,20/12/2022 04:34:46 (UTC-4:00),Normal, ,299.3,0.1,30,263.0,0.1,26,269.3,0.1,27,17.7,0.1,0,221.5,0.0,0.0,2.6,0.0,0.0,20.000,60.010,0.000,793.000,13092.000,17470.000,27.0, ,0.00,0.000,0.000,0.000,0
5,20/12/2022 04:39:50 (UTC-4:00),Normal, ,303.7,0.1,30,263.0,0.1,26,273.1,0.1,27,17.7,0.1,0,221.6,0.0,0.0,2.6,0.0,0.0,20.000,59.990,0.000,793.000,13092.000,17470.000,27.5, ,0.00,0.000,0.000,0.000,0
6,20/12/2022 04:44:55 (UTC-4:00),Normal, ,306.4,0.1,31,263.1,0.2,53,275.8,0.1,28,15.7,0.1,0,221.1,0.0,0.0,2.6,0.0,0.0,40.000,60.000,0.000,793.000,13092.000,17470.000,27.9, ,0.00,0.000,0.000,0.000,0
7,20/12/2022 04:49:58 (UTC-4:00),Normal, ,308.9,0.1,31,262.9,0.2,53,280.5,0.1,28,14.5,0.1,0,221.6,0.0,0.0,2.6,0.0,0.0,100.000,60.030,0.000,793.000,13092.000,17470.000,28.3, ,0.00,0.000,0.000,0.000,0
8,20/12/2022 04:55:02 (UTC-4:00),Normal, ,308.8,0.2,62,278.8,0.2,56,280.4,0.1,28,15.3,0.1,0,221.3,0.0,0.0,2.5,0.0,0.0,130.000,60.020,0.000,793.000,13092.000,17470.000,28.7, ,0.00,0.000,0.000,0.000,0
9,20/12/2022 05:00:06 (UTC-4:00),Normal, ,308.7,0.2,62,302.8,0.2,61,280.2,0.2,56,11.6,0.1,0,221.4,0.0,0.0,2.7,0.0,0.0,180.000,60.020,0.000,793.000,13092.000,17470.000,29.1, ,0.00,0.000,0.000,0.000,0
10,20/12/2022 05:05:11 (UTC-4:00),Normal, ,345.3,0.4,138,319.1,0.4,128,308.6,0.3,93,13.7,0.1,0,220.6,0.0,0.0,2.9,0.0,0.0,320.000,59.990,0.100,793.000,13092.000,17470.000,29.5, ,0.00,0.000,0.000,0.000,0
11,20/12/2022 05:05:22 (UTC-4:00),Normal, ,345.3,0.4,138,319.1,0.4,128,308.6,0.3,93,13.7,0.1,0,220.6,0.0,0.0,2.9,0.0,0.0,320.000,59.990,0.100,793.000,13092.000,17470.000,29.5, ,0.00,0.000,0.000,0.000,0
12,20/12/2022 05:10:14 (UTC-4:00),Normal, ,345.1,0.4,138,319.1,0.5,160,316.6,0.4,127,10.9,0.1,0,220.6,0.0,0.0,3.1,0.0,0.0,390.000,59.980,0.100,793.000,13092.000,17470.000,30.0, ,0.00,0.000,0.000,0.000,0
13,20/12/2022 05:15:18 (UTC-4:00),Normal, ,337.1,0.4,135,310.9,0.4,124,296.6,0.3,89,13.3,0.1,0,222.9,0.0,0.0,2.8,0.0,0.0,280.000,59.980,0.100,793.000,13092.000,17470.000,30.2, ,0.00,0.000,0.000,0.000,0
14,20/12/2022 05:20:22 (UTC-4:00),Normal, ,345.0,0.4,138,315.0,0.4,126,304.1,0.3,91,10.5,0.1,0,222.7,0.0,0.0,3.0,0.0,0.0,340.000,59.990,0.100,793.000,13092.000,17470.000,30.4, ,0.00,0.000,0.000,0.000,0
15,20/12/2022 05:25:27 (UTC-4:00),Normal, ,352.4,0.4,141,314.6,0.4,126,316.2,0.3,95,12.9,0.1,0,222.6,0.0,0.0,3.1,0.0,0.0,370.000,59.990,0.200,793.000,13092.000,17470.000,30.6, ,0.00,0.000,0.000,0.000,0
16,20/12/2022 05:30:30 (UTC-4:00),Normal, ,348.9,0.7,244,318.8,0.7,223,312.4,0.6,187,12.7,0.1,0,223.1,0.0,0.0,3.7,0.0,0.0,610.000,60.050,0.200,793.000,13092.000,17470.000,30.9, ,0.00,0.000,0.000,0.000,0
17,20/12/2022 05:35:34 (UTC-4:00),Normal, ,365.1,1.0,365,319.0,1.1,351,320.6,1.0,321,16.8,0.1,0,223.0,0.0,0.0,5.0,0.0,0.0,990.000,60.030,0.300,794.000,13092.000,17470.000,31.3, ,0.00,0.000,0.000,0.000,0
18,20/12/2022 05:40:34 (UTC-4:00),Normal, ,356.9,1.3,464,322.9,1.3,420,324.4,1.2,389,17.9,0.1,0,222.8,0.0,0.0,5.9,0.0,0.0,1210.000,60.040,0.400,794.000,13092.000,17470.000,31.9, ,0.00,0.000,0.000,0.000,0
19,20/12/2022 05:45:34 (UTC-4:00),Normal, ,353.0,1.2,424,322.9,1.2,387,320.5,1.1,353,12.2,0.1,0,222.9,0.0,0.0,5.6,0.0,0.0,1140.000,60.030,0.500,794.000,13092.000,17470.000,32.5, ,0.00,0.000,0.000,0.000,0
20,20/12/2022 05:50:34 (UTC-4:00),Normal, ,345.1,0.8,276,314.9,0.9,283,316.5,0.8,253,11.3,0.1,0,222.5,0.0,0.0,4.1,0.0,0.0,740.000,59.990,0.500,794.000,13092.000,17470.000,32.8, ,0.00,0.000,0.000,0.000,0
21,20/12/2022 05:55:34 (UTC-4:00),Normal, ,341.0,0.7,239,311.0,0.8,249,316.4,0.6,190,13.0,0.1,0,222.7,0.0,0.0,3.8,0.0,0.0,630.000,60.040,0.600,794.000,13092.000,17470.000,32.8, ,0.00,0.000,0.000,0.000,0
22,20/12/2022 06:00:34 (UTC-4:00),Normal, ,344.9,0.4,138,314.8,0.5,157,312.4,0.4,125,15.7,0.1,0,222.1,0.0,0.0,3.2,0.0,0.0,430.000,60.020,0.600,794.000,13092.000,17470.000,32.7, ,0.00,0.000,0.000,0.000,0
23,20/12/2022 06:05:34 (UTC-4:00),Normal, ,337.0,0.5,169,310.9,0.5,155,308.5,0.4,123,10.6,0.1,0,221.7,0.0,0.0,3.2,0.0,0.0,460.000,59.990,0.700,794.000,13092.000,17470.000,32.7, ,0.00,0.000,0.000,0.000,0
24,20/12/2022 06:10:34 (UTC-4:00),Normal, ,349.0,0.7,244,306.9,0.8,246,312.7,0.7,219,13.7,0.1,0,221.8,0.0,0.0,3.8,0.0,0.0,630.000,60.040,0.700,794.000,13092.000,17470.000,32.7, ,0.00,0.000,0.000,0.000,0
25,20/12/2022 06:15:34 (UTC-4:00),Normal, ,361.0,1.2,433,322.9,1.3,420,320.5,1.2,385,12.6,0.1,0,221.7,0.0,0.0,5.8,0.0,0.0,1190.000,60.000,0.800,794.000,13092.000,17470.000,32.9, ,0.00,0.000,0.000,0.000,0
26,20/12/2022 06:20:34 (UTC-4:00),Normal, ,357.0,1.7,607,322.9,1.8,581,324.5,1.6,519,17.5,0.1,0,221.6,0.0,0.0,7.5,0.0,0.0,1600.000,59.990,0.900,794.000,13092.000,17470.000,33.7, ,0.00,0.000,0.000,0.000,0
27,20/12/2022 06:25:35 (UTC-4:00),Normal, ,360.8,1.7,613,322.8,1.8,581,324.3,1.6,519,13.7,0.1,0,221.3,0.0,0.0,7.4,0.0,0.0,1580.000,60.020,1.100,794.000,13093.000,17471.000,34.4, ,0.00,0.000,0.000,0.000,0
28,20/12/2022 06:30:34 (UTC-4:00),Normal, ,356.9,2.0,714,318.8,2.1,669,324.4,1.9,616,11.8,0.1,0,221.0,0.0,0.0,8.7,0.0,0.0,1890.000,59.990,1.200,794.000,13093.000,17471.000,35.1, ,0.00,0.000,0.000,0.000,0
29,20/12/2022 06:35:36 (UTC-4:00),Normal, ,359.0,2.1,754,320.9,2.2,706,318.5,2.1,669,17.5,0.1,0,221.2,0.0,0.0,9.2,0.0,0.0,2010.000,59.950,1.400,795.000,13093.000,17471.000,35.8, ,0.00,0.000,0.000,0.000,0
30,20/12/2022 06:40:39 (UTC-4:00),Normal, ,355.0,2.0,710,324.8,2.1,682,318.5,2.0,637,11.2,0.1,0,221.3,0.0,0.0,9.0,0.0,0.0,1950.000,59.970,1.500,795.000,13093.000,17471.000,36.6, ,0.00,0.000,0.000,0.000,0
31,20/12/2022 06:45:43 (UTC-4:00),Normal, ,355.1,1.7,604,321.0,1.8,578,318.6,1.7,542,16.1,0.1,0,221.2,0.0,0.0,7.6,0.0,0.0,1610.000,60.030,1.700,795.000,13093.000,17471.000,36.7, ,0.00,0.000,0.000,0.000,0
32,20/12/2022 06:50:47 (UTC-4:00),Normal, ,358.8,2.4,861,324.7,2.5,812,318.4,2.4,764,13.9,0.1,0,223.3,0.0,0.0,10.7,0.0,0.0,2350.000,59.990,1.900,795.000,13093.000,17471.000,36.9, ,0.00,0.000,0.000,0.000,0
33,20/12/2022 06:55:51 (UTC-4:00),Normal, ,359.1,2.6,934,325.0,2.7,878,318.6,2.6,828,14.8,0.1,0,223.2,0.0,0.0,11.4,0.0,0.0,2530.000,59.990,2.100,795.000,13094.000,17472.000,37.9, ,0.00,0.000,0.000,0.000,0
34,20/12/2022 07:00:55 (UTC-4:00),Normal, ,355.1,2.6,923,321.0,2.7,867,318.6,2.6,828,10.9,0.1,0,223.1,0.0,0.0,11.4,0.0,0.0,2530.000,60.010,2.300,796.000,13094.000,17472.000,38.8, ,0.00,0.000,0.000,0.000,0
35,20/12/2022 07:05:59 (UTC-4:00),Normal, ,354.9,2.8,994,316.7,2.9,918,314.4,2.8,880,11.8,0.1,0,222.7,0.0,0.0,12.1,0.0,0.0,2680.000,60.000,2.500,796.000,13094.000,17472.000,39.5, ,0.00,0.000,0.000,0.000,0
36,20/12/2022 07:11:03 (UTC-4:00),Normal, ,351.0,3.3,1158,320.9,3.3,1059,314.5,3.2,1006,12.4,0.1,0,223.7,0.0,0.0,13.9,0.0,0.0,3120.000,59.940,2.700,796.000,13094.000,17472.000,40.3, ,0.00,0.000,0.000,0.000,0
37,20/12/2022 07:16:07 (UTC-4:00),Normal, ,350.9,3.2,1123,316.8,3.3,1045,314.4,3.2,1006,11.5,0.1,0,224.3,0.0,0.0,13.7,0.0,0.0,3090.000,59.940,3.000,796.000,13095.000,17473.000,41.0, ,0.00,0.000,0.000,0.000,0
38,20/12/2022 07:21:12 (UTC-4:00),Normal, ,350.8,3.1,1087,316.7,3.2,1013,314.3,3.1,974,16.5,0.1,0,224.4,0.0,0.0,13.3,0.0,0.0,2980.000,60.040,3.300,797.000,13095.000,17473.000,41.6, ,0.00,0.000,0.000,0.000,0
39,20/12/2022 07:26:16 (UTC-4:00),Normal, ,346.9,3.6,1249,312.9,3.7,1158,310.4,3.6,1117,13.8,0.1,0,223.7,0.0,0.0,15.2,0.0,0.0,3400.000,60.010,3.500,797.000,13095.000,17473.000,42.1, ,0.00,0.000,0.000,0.000,0
40,20/12/2022 07:31:16 (UTC-4:00),Normal, ,346.9,3.8,1318,316.8,3.8,1204,310.5,3.8,1180,12.8,0.1,0,223.8,0.0,0.0,15.8,0.0,0.0,3570.000,59.990,3.800,797.000,13095.000,17473.000,42.8, ,0.00,0.000,0.000,0.000,0
41,20/12/2022 07:36:16 (UTC-4:00),Normal, ,343.5,4.9,1683,313.5,5.0,1568,310.7,4.8,1491,10.5,0.1,0,223.9,0.0,0.0,20.6,0.0,0.0,4670.000,59.990,4.100,797.000,13096.000,17474.000,43.8, ,0.00,0.000,0.000,0.000,0
42,20/12/2022 07:41:16 (UTC-4:00),Normal, ,338.7,4.2,1423,308.7,4.2,1297,306.2,4.1,1255,14.0,0.1,0,223.3,0.0,0.0,17.0,0.0,0.0,3840.000,59.960,4.500,798.000,13096.000,17474.000,46.2, ,0.00,0.000,0.000,0.000,0
43,20/12/2022 07:46:16 (UTC-4:00),Normal, ,342.1,6.3,2155,308.1,6.2,1910,309.8,6.3,1952,15.1,0.1,0,224.2,0.0,0.0,25.8,0.0,0.0,5850.000,59.990,4.900,798.000,13096.000,17474.000,47.0, ,0.00,0.000,0.000,0.000,0
44,20/12/2022 07:51:16 (UTC-4:00),Normal, ,336.9,3.9,1314,310.7,3.8,1181,300.5,3.9,1172,16.7,0.1,0,223.7,0.0,0.0,15.7,0.0,0.0,3550.000,60.000,5.300,799.000,13097.000,17475.000,48.3, ,0.00,0.000,0.000,0.000,0
45,20/12/2022 07:56:16 (UTC-4:00),Normal, ,336.8,3.8,1280,310.7,3.7,1150,300.4,3.8,1142,16.3,0.1,0,223.7,0.0,0.0,15.4,0.0,0.0,3480.000,60.010,5.500,799.000,13097.000,17475.000,47.0, ,0.00,0.000,0.000,0.000,0
46,20/12/2022 08:01:16 (UTC-4:00),Normal, ,340.8,3.9,1329,310.7,4.0,1243,300.4,4.0,1202,13.3,0.1,0,223.6,0.0,0.0,16.2,0.0,0.0,3660.000,59.970,5.900,799.000,13097.000,17475.000,47.4, ,0.00,0.000,0.000,0.000,0
47,20/12/2022 08:06:16 (UTC-4:00),Normal, ,340.5,4.9,1668,306.5,4.9,1502,300.1,4.9,1470,16.1,0.1,0,224.3,0.0,0.0,19.9,0.0,0.0,4510.000,60.010,6.200,799.000,13098.000,17476.000,47.2, ,0.00,0.000,0.000,0.000,0
48,20/12/2022 08:11:16 (UTC-4:00),Normal, ,336.9,4.1,1381,310.8,4.0,1243,304.4,4.0,1218,11.0,0.1,0,223.4,0.0,0.0,16.6,0.0,0.0,3750.000,60.020,6.500,800.000,13098.000,17476.000,47.3, ,0.00,0.000,0.000,0.000,0
49,20/12/2022 08:16:16 (UTC-4:00),Normal, ,340.5,4.6,1566,310.5,4.6,1428,300.2,4.6,1381,14.7,0.1,0,223.0,0.0,0.0,18.9,0.0,0.0,4260.000,59.990,6.900,800.000,13098.000,17476.000,47.6, ,0.00,0.000,0.000,0.000,0
50,20/12/2022 08:21:17 (UTC-4:00),Normal, ,337.2,4.0,1349,311.0,4.0,1244,304.7,4.0,1219,10.7,0.1,0,222.3,0.0,0.0,16.4,0.0,0.0,3670.000,59.950,7.200,800.000,13099.000,17477.000,48.2, ,0.00,0.000,0.000,0.000,0
51,20/12/2022 08:26:17 (UTC-4:00),Normal, ,326.4,6.2,2024,296.4,6.5,1927,297.8,5.9,1757,9.8,0.1,0,223.4,0.0,0.0,24.6,0.0,0.0,5590.000,59.980,7.600,801.000,13099.000,17477.000,49.7, ,0.00,0.000,0.000,0.000,0
52,20/12/2022 08:31:21 (UTC-4:00),Normal, ,328.7,4.0,1315,302.6,4.0,1210,300.1,4.0,1200,15.3,0.1,0,222.1,0.0,0.0,16.3,0.0,0.0,3640.000,59.980,8.000,801.000,13100.000,17478.000,50.0, ,0.00,0.000,0.000,0.000,0
53,20/12/2022 08:36:24 (UTC-4:00),Normal, ,332.8,3.6,1198,306.7,3.6,1104,300.4,3.5,1051,15.3,0.1,0,222.3,0.0,0.0,14.6,0.0,0.0,3250.000,60.010,8.300,802.000,13100.000,17478.000,48.6, ,0.00,0.000,0.000,0.000,0
54,20/12/2022 08:41:29 (UTC-4:00),Normal, ,333.4,6.2,2067,307.3,6.1,1875,301.4,6.4,1929,13.5,0.1,0,223.4,0.0,0.0,25.0,0.0,0.0,5670.000,59.990,8.700,802.000,13100.000,17478.000,49.4, ,0.00,0.000,0.000,0.000,0
55,20/12/2022 08:41:54 (UTC-4:00),Normal, ,333.4,6.2,2067,307.3,6.1,1875,301.4,6.4,1929,13.5,0.1,0,223.4,0.0,0.0,25.0,0.0,0.0,5670.000,59.990,8.700,802.000,13100.000,17478.000,49.4, ,0.00,0.000,0.000,0.000,0
56,20/12/2022 08:46:32 (UTC-4:00),Normal, ,321.3,8.4,2699,294.9,8.3,2448,292.4,8.2,2398,9.8,0.1,0,223.5,0.0,0.0,32.4,0.0,0.0,7350.000,60.000,9.300,803.000,13101.000,17479.000,54.3, ,0.00,0.000,0.000,0.000,0
57,20/12/2022 08:51:36 (UTC-4:00),Normal, ,312.7,8.6,2689,286.5,8.5,2435,280.2,8.6,2410,14.7,0.1,0,223.7,0.0,0.0,32.1,0.0,0.0,7290.000,59.980,9.900,803.000,13101.000,17479.000,57.7, ,0.00,0.000,0.000,0.000,0
58,20/12/2022 08:56:40 (UTC-4:00),Normal, ,308.6,9.5,2932,282.5,9.4,2656,280.0,9.4,2632,14.0,0.1,0,224.3,0.0,0.0,35.0,0.0,0.0,7960.000,60.020,10.500,804.000,13102.000,17480.000,59.5, ,0.00,0.000,0.000,0.000,0
59,20/12/2022 09:01:45 (UTC-4:00),Normal, ,309.1,5.7,1762,283.1,5.8,1642,276.2,5.5,1519,11.9,0.1,0,223.0,0.0,0.0,21.3,0.0,0.0,4810.000,60.030,11.000,804.000,13103.000,17481.000,59.5, ,0.00,0.000,0.000,0.000,0
60,20/12/2022 09:06:44 (UTC-4:00),Normal, ,322.9,6.5,2099,296.4,6.2,1838,286.8,6.8,1950,9.1,0.1,0,223.2,0.0,0.0,25.4,0.0,0.0,5700.000,60.010,11.400,805.000,13103.000,17481.000,57.5, ,0.00,0.000,0.000,0.000,0
61,20/12/2022 09:11:44 (UTC-4:00),Normal, ,325.2,3.4,1106,295.1,3.4,1003,292.7,3.3,966,9.4,0.1,0,221.6,0.0,0.0,13.5,0.0,0.0,2990.000,59.990,11.700,805.000,13103.000,17481.000,54.2, ,0.00,0.000,0.000,0.000,0
62,20/12/2022 09:16:44 (UTC-4:00),Normal, ,332.8,3.1,1032,298.8,3.2,956,300.3,3.1,931,15.0,0.1,0,221.6,0.0,0.0,12.8,0.0,0.0,2850.000,59.990,11.900,805.000,13103.000,17481.000,51.6, ,0.00,0.000,0.000,0.000,0
63,20/12/2022 09:21:44 (UTC-4:00),Normal, ,333.0,2.9,966,298.9,3.0,897,300.4,2.8,841,12.3,0.1,0,221.3,0.0,0.0,11.9,0.0,0.0,2620.000,59.980,12.100,805.000,13104.000,17482.000,49.7, ,0.00,0.000,0.000,0.000,0
64,20/12/2022 09:26:45 (UTC-4:00),Normal, ,336.8,3.2,1078,306.7,3.2,981,304.3,3.1,943,11.6,0.1,0,221.0,0.0,0.0,13.3,0.0,0.0,2950.000,59.970,12.400,806.000,13104.000,17482.000,48.4, ,0.00,0.000,0.000,0.000,0
65,20/12/2022 09:31:45 (UTC-4:00),Normal, ,337.3,3.9,1315,307.2,4.0,1229,308.7,3.8,1173,9.8,0.1,0,221.5,0.0,0.0,16.2,0.0,0.0,3610.000,60.020,12.600,806.000,13104.000,17482.000,48.0, ,0.00,0.000,0.000,0.000,0
66,20/12/2022 09:36:45 (UTC-4:00),Normal, ,341.2,4.7,1604,310.9,4.7,1461,304.7,4.7,1432,13.9,0.1,0,223.9,0.0,0.0,19.4,0.0,0.0,4380.000,59.960,13.000,806.000,13105.000,17483.000,48.9, ,0.00,0.000,0.000,0.000,0
67,20/12/2022 09:41:45 (UTC-4:00),Normal, ,337.0,3.8,1281,303.0,3.9,1182,304.5,3.8,1157,16.0,0.1,0,223.6,0.0,0.0,15.7,0.0,0.0,3530.000,60.000,13.300,807.000,13105.000,17483.000,49.5, ,0.00,0.000,0.000,0.000,0
68,20/12/2022 09:46:45 (UTC-4:00),Normal, ,333.1,2.5,833,302.9,2.5,757,300.6,2.4,721,9.6,0.1,0,223.3,0.0,0.0,10.1,0.0,0.0,2220.000,60.000,13.600,807.000,13105.000,17483.000,48.0, ,0.00,0.000,0.000,0.000,0
69,20/12/2022 09:51:45 (UTC-4:00),Normal, ,336.9,1.7,573,302.9,1.8,545,304.5,1.7,518,12.0,0.1,0,222.9,0.0,0.0,7.2,0.0,0.0,1530.000,60.010,13.700,807.000,13105.000,17483.000,45.4, ,0.00,0.000,0.000,0.000,0
70,20/12/2022 09:52:37 (UTC-4:00),Fault,1011,395.8,0.0,0,357.0,0.0,0,355.9,0.0,0,1.3,0.0,0,224.5,0.0,0.0,0.0,0.0,0.0,0.000,60.010,13.700,807.000,13105.000,17483.000,44.8, ,0.00,0.000,0.000,0.000,0
71,20/12/2022 09:57:42 (UTC-4:00),Normal, ,343.2,2.2,755,313.8,2.3,722,311.1,2.2,684,15.1,0.1,0,222.4,0.0,0.0,9.4,0.0,0.0,2060.000,60.050,13.800,807.000,13105.000,17483.000,42.7, ,0.00,0.000,0.000,0.000,0
72,20/12/2022 10:02:46 (UTC-4:00),Normal, ,351.4,3.1,1089,314.1,3.2,1005,315.3,3.0,946,10.0,0.1,0,224.3,0.0,0.0,13.1,0.0,0.0,2950.000,60.020,14.000,807.000,13106.000,17484.000,42.9, ,0.00,0.000,0.000,0.000,0
73,20/12/2022 10:07:46 (UTC-4:00),Normal, ,345.4,5.0,1727,308.0,5.2,1602,305.6,5.0,1528,13.5,0.1,0,224.6,0.0,0.0,20.8,0.0,0.0,4710.000,59.990,14.300,808.000,13106.000,17484.000,46.3, ,0.00,0.000,0.000,0.000,0
74,20/12/2022 10:12:46 (UTC-4:00),Normal, ,341.0,4.7,1603,303.6,4.8,1457,305.0,4.7,1434,12.1,0.1,0,224.5,0.0,0.0,19.4,0.0,0.0,4400.000,59.990,14.700,808.000,13106.000,17484.000,47.9, ,0.00,0.000,0.000,0.000,0
75,20/12/2022 10:17:46 (UTC-4:00),Normal, ,333.5,6.0,2001,303.9,5.9,1793,305.2,5.8,1770,14.9,0.1,0,224.6,0.0,0.0,23.8,0.0,0.0,5400.000,59.980,15.100,808.000,13107.000,17485.000,49.0, ,0.00,0.000,0.000,0.000,0
76,20/12/2022 10:22:47 (UTC-4:00),Normal, ,333.3,6.4,2133,303.7,6.3,1913,297.2,6.4,1902,10.6,0.1,0,225.0,0.0,0.0,25.3,0.0,0.0,5790.000,60.000,15.500,809.000,13107.000,17485.000,50.5, ,0.00,0.000,0.000,0.000,0
77,20/12/2022 10:27:47 (UTC-4:00),Normal, ,329.4,5.2,1713,296.0,5.3,1569,297.2,5.2,1545,13.5,0.1,0,224.6,0.0,0.0,20.8,0.0,0.0,4720.000,60.000,15.900,809.000,13107.000,17485.000,51.5, ,0.00,0.000,0.000,0.000,0
78,20/12/2022 10:32:49 (UTC-4:00),Normal, ,325.5,5.3,1725,296.1,5.3,1569,293.4,5.2,1526,16.1,0.1,0,224.6,0.0,0.0,20.7,0.0,0.0,4700.000,59.980,16.300,810.000,13108.000,17486.000,51.4, ,0.00,0.000,0.000,0.000,0
79,20/12/2022 10:37:49 (UTC-4:00),Normal, ,333.1,4.9,1632,299.7,5.0,1499,297.0,5.0,1485,10.8,0.1,0,224.3,0.0,0.0,19.9,0.0,0.0,4500.000,60.010,16.700,810.000,13108.000,17486.000,51.2, ,0.00,0.000,0.000,0.000,0
80,20/12/2022 10:42:49 (UTC-4:00),Normal, ,325.0,6.1,1983,295.6,6.1,1803,292.9,6.0,1757,14.9,0.1,0,224.6,0.0,0.0,23.7,0.0,0.0,5380.000,59.980,17.200,810.000,13109.000,17487.000,52.7, ,0.00,0.000,0.000,0.000,0
81,20/12/2022 10:47:49 (UTC-4:00),Normal, ,328.9,3.7,1217,295.6,3.8,1123,296.9,3.7,1099,13.9,0.1,0,223.7,0.0,0.0,14.8,0.0,0.0,3330.000,60.000,17.500,811.000,13109.000,17487.000,52.2, ,0.00,0.000,0.000,0.000,0
82,20/12/2022 10:52:49 (UTC-4:00),Normal, ,333.5,2.9,967,304.0,3.0,912,301.4,2.9,874,15.6,0.1,0,223.9,0.0,0.0,11.9,0.0,0.0,2660.000,60.010,17.800,811.000,13109.000,17487.000,49.9, ,0.00,0.000,0.000,0.000,0
83,20/12/2022 10:57:49 (UTC-4:00),Normal, ,339.1,3.0,1017,305.7,3.0,917,307.0,2.9,890,15.1,0.1,0,224.1,0.0,0.0,12.3,0.0,0.0,2750.000,60.000,18.000,811.000,13110.000,17488.000,47.9, ,0.00,0.000,0.000,0.000,0
84,20/12/2022 11:02:49 (UTC-4:00),Normal, ,343.1,3.3,1132,305.8,3.4,1040,307.0,3.2,982,14.5,0.1,0,224.6,0.0,0.0,13.5,0.0,0.0,3060.000,60.030,18.200,811.000,13110.000,17488.000,47.0, ,0.00,0.000,0.000,0.000,0
85,20/12/2022 11:07:52 (UTC-4:00),Normal, ,343.1,4.5,1544,309.7,4.6,1425,307.1,4.5,1382,11.2,0.1,0,222.4,0.0,0.0,18.7,0.0,0.0,4210.000,60.020,18.500,812.000,13110.000,17488.000,47.6, ,0.00,0.000,0.000,0.000,0
86,20/12/2022 11:12:56 (UTC-4:00),Normal, ,335.5,4.3,1443,306.0,4.3,1316,307.2,4.1,1260,9.6,0.1,0,222.3,0.0,0.0,17.5,0.0,0.0,3920.000,60.020,19.000,812.000,13111.000,17489.000,50.0, ,0.00,0.000,0.000,0.000,0
