Inverter History Report_,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34
4,17/10/2023 05:01:17 (UTC-4:00),Normal, ,300.6,0.1,30,247.4,0.1,25,270.5,0.1,27,16.2,0.1,0,222.6,0.0,0.0,2.6,0.0,0.0,20.000,60.020,0.000,502.000,9476.000,27436.000,27.9, ,0.00,0.000,0.000,0.000,0
5,17/10/2023 05:06:19 (UTC-4:00),Normal, ,378.1,0.1,38,247.3,0.1,25,340.3,0.1,34,14.5,0.1,0,221.9,0.0,0.0,2.6,0.0,0.0,20.000,59.910,0.000,502.000,9476.000,27436.000,28.4, ,0.00,0.000,0.000,0.000,0
6,17/10/2023 05:11:17 (UTC-4:00),Normal, ,306.1,0.1,31,247.4,0.2,49,275.5,0.1,28,16.9,0.1,0,221.6,0.0,0.0,2.5,0.0,0.0,50.000,59.920,0.000,502.000,9476.000,27436.000,28.8, ,0.00,0.000,0.000,0.000,0
7,17/10/2023 05:16:16 (UTC-4:00),Normal, ,306.2,0.1,31,247.3,0.2,49,278.0,0.1,28,16.0,0.1,0,221.6,0.0,0.0,2.6,0.0,0.0,50.000,59.990,0.100,502.000,9476.000,27436.000,29.1, ,0.00,0.000,0.000,0.000,0
8,17/10/2023 05:21:14 (UTC-4:00),Normal, ,306.1,0.2,61,247.3,0.2,49,278.1,0.1,28,15.8,0.1,0,221.7,0.0,0.0,2.6,0.0,0.0,110.000,60.050,0.100,502.000,9476.000,27436.000,29.5, ,0.00,0.000,0.000,0.000,0
9,17/10/2023 05:26:13 (UTC-4:00),Normal, ,330.2,0.2,66,297.3,0.2,59,278.1,0.1,28,14.7,0.1,0,221.9,0.0,0.0,2.6,0.0,0.0,150.000,60.030,0.100,502.000,9476.000,27436.000,29.9, ,0.00,0.000,0.000,0.000,0
10,17/10/2023 05:31:14 (UTC-4:00),Normal, ,327.9,0.2,66,295.3,0.3,89,277.9,0.2,56,11.9,0.1,0,222.2,0.0,0.0,2.8,0.0,0.0,190.000,60.080,0.100,502.000,9476.000,27436.000,30.3, ,0.00,0.000,0.000,0.000,0
11,17/10/2023 05:36:12 (UTC-4:00),Normal, ,347.6,0.4,139,315.2,0.4,126,307.7,0.3,92,13.4,0.1,0,222.4,0.0,0.0,3.0,0.0,0.0,340.000,60.060,0.100,502.000,9476.000,27436.000,30.5, ,0.00,0.000,0.000,0.000,0
12,17/10/2023 05:41:11 (UTC-4:00),Normal, ,340.3,0.5,170,311.7,0.6,187,308.3,0.5,154,13.7,0.1,0,222.7,0.0,0.0,3.3,0.0,0.0,460.000,60.060,0.100,502.000,9476.000,27436.000,30.9, ,0.00,0.000,0.000,0.000,0
13,17/10/2023 05:46:09 (UTC-4:00),Normal, ,353.9,0.4,142,312.9,0.5,156,317.6,0.4,127,10.9,0.1,0,223.6,0.0,0.0,3.1,0.0,0.0,450.000,60.080,0.200,503.000,9476.000,27436.000,31.2, ,0.00,0.000,0.000,0.000,0
14,17/10/2023 05:51:08 (UTC-4:00),Normal, ,360.5,0.5,180,311.7,0.6,187,312.6,0.5,156,16.7,0.1,0,223.7,0.0,0.0,3.1,0.0,0.0,410.000,60.050,0.200,503.000,9476.000,27436.000,31.5, ,0.00,0.000,0.000,0.000,0
15,17/10/2023 05:56:06 (UTC-4:00),Normal, ,354.4,0.6,213,313.8,0.7,220,310.5,0.6,186,16.2,0.1,0,223.4,0.0,0.0,3.5,0.0,0.0,570.000,60.040,0.300,503.000,9476.000,27436.000,31.7, ,0.00,0.000,0.000,0.000,0
16,17/10/2023 06:01:04 (UTC-4:00),Normal, ,352.0,0.8,282,311.2,0.9,280,308.0,0.8,246,15.3,0.1,0,223.3,0.0,0.0,4.3,0.0,0.0,730.000,60.010,0.300,503.000,9476.000,27436.000,32.1, ,0.00,0.000,0.000,0.000,0
17,17/10/2023 06:06:03 (UTC-4:00),Normal, ,347.9,0.8,278,311.2,0.9,280,311.5,0.8,249,12.3,0.1,0,223.0,0.0,0.0,4.6,0.0,0.0,800.000,59.950,0.400,503.000,9476.000,27437.000,32.5, ,0.00,0.000,0.000,0.000,0
18,17/10/2023 06:11:14 (UTC-4:00),Normal, ,349.9,0.9,315,320.8,0.9,289,309.9,0.8,248,10.6,0.1,0,222.2,0.0,0.0,4.5,0.0,0.0,810.000,59.930,0.400,503.000,9476.000,27437.000,32.8, ,0.00,0.000,0.000,0.000,0
19,17/10/2023 06:16:08 (UTC-4:00),Normal, ,354.3,0.9,319,313.4,1.0,313,314.1,0.9,283,17.1,0.1,0,221.7,0.0,0.0,4.3,0.0,0.0,850.000,59.920,0.500,503.000,9476.000,27437.000,33.0, ,0.00,0.000,0.000,0.000,0
20,17/10/2023 06:21:14 (UTC-4:00),Normal, ,352.2,0.9,317,311.3,1.0,311,316.5,0.9,285,12.8,0.1,0,220.9,0.0,0.0,4.4,0.0,0.0,890.000,59.940,0.600,503.000,9477.000,27437.000,33.3, ,0.00,0.000,0.000,0.000,0
21,17/10/2023 06:26:21 (UTC-4:00),Normal, ,356.3,1.0,356,311.4,1.1,343,312.2,1.0,312,10.9,0.1,0,221.7,0.0,0.0,4.4,0.0,0.0,900.000,60.010,0.700,503.000,9477.000,27437.000,33.5, ,0.00,0.000,0.000,0.000,0
22,17/10/2023 06:31:15 (UTC-4:00),Normal, ,352.1,1.0,352,307.3,1.1,338,311.5,1.0,312,10.7,0.1,0,220.7,0.0,0.0,5.3,0.0,0.0,950.000,59.990,0.700,503.000,9477.000,27437.000,33.8, ,0.00,0.000,0.000,0.000,0
23,17/10/2023 06:31:25 (UTC-4:00),Normal, ,352.1,1.0,352,307.3,1.1,338,311.5,1.0,312,10.7,0.1,0,220.7,0.0,0.0,5.3,0.0,0.0,950.000,59.990,0.700,503.000,9477.000,27437.000,33.8, ,0.00,0.000,0.000,0.000,0
24,17/10/2023 06:36:24 (UTC-4:00),Normal, ,360.1,1.0,360,311.5,1.2,374,312.2,1.0,312,11.6,0.1,0,221.6,0.0,0.0,5.2,0.0,0.0,1010.000,60.000,0.800,503.000,9477.000,27437.000,34.0, ,0.00,0.000,0.000,0.000,0
25,17/10/2023 06:41:20 (UTC-4:00),Normal, ,366.0,1.0,366,313.1,1.2,376,314.5,1.1,346,16.8,0.1,0,221.9,0.0,0.0,5.3,0.0,0.0,1070.000,60.040,0.900,503.000,9477.000,27437.000,34.2, ,0.00,0.000,0.000,0.000,0
26,17/10/2023 06:41:31 (UTC-4:00),Normal, ,366.0,1.0,366,313.1,1.2,376,314.5,1.1,346,16.8,0.1,0,221.9,0.0,0.0,5.3,0.0,0.0,1070.000,60.040,0.900,503.000,9477.000,27437.000,34.2, ,0.00,0.000,0.000,0.000,0
27,17/10/2023 06:46:21 (UTC-4:00),Normal, ,369.8,1.0,370,313.9,1.3,408,310.6,1.1,342,16.0,0.1,0,222.1,0.0,0.0,5.4,0.0,0.0,1090.000,59.990,1.000,503.000,9477.000,27437.000,34.4, ,0.00,0.000,0.000,0.000,0
28,17/10/2023 06:51:52 (UTC-4:00),Normal, ,345.1,1.3,449,316.3,1.4,443,315.3,1.3,410,15.9,0.1,0,224.2,0.0,0.0,5.9,0.0,0.0,1220.000,59.980,1.100,503.000,9477.000,27437.000,34.7, ,0.00,0.000,0.000,0.000,0
29,17/10/2023 06:56:27 (UTC-4:00),Normal, ,346.9,1.3,451,312.7,1.4,438,313.4,1.3,407,16.6,0.1,0,221.3,0.0,0.0,5.9,0.0,0.0,1210.000,59.950,1.200,504.000,9477.000,27437.000,34.8, ,0.00,0.000,0.000,0.000,0
30,17/10/2023 07:01:29 (UTC-4:00),Normal, ,360.6,1.0,361,311.1,1.2,373,312.5,1.1,344,15.7,0.1,0,221.8,0.0,0.0,5.2,0.0,0.0,1040.000,60.020,1.300,504.000,9477.000,27437.000,34.9, ,0.00,0.000,0.000,0.000,0
31,17/10/2023 07:06:37 (UTC-4:00),Normal, ,352.0,0.9,317,311.3,1.0,311,304.1,0.9,274,10.5,0.1,0,221.0,0.0,0.0,4.6,0.0,0.0,870.000,59.990,1.400,504.000,9477.000,27438.000,34.8, ,0.00,0.000,0.000,0.000,0
32,17/10/2023 07:11:34 (UTC-4:00),Normal, ,352.1,1.0,352,311.2,1.1,342,311.9,1.0,312,17.2,0.1,0,220.8,0.0,0.0,5.0,0.0,0.0,970.000,60.000,1.500,504.000,9477.000,27438.000,34.8, ,0.00,0.000,0.000,0.000,0
33,17/10/2023 07:16:35 (UTC-4:00),Normal, ,362.1,1.0,362,309.3,1.2,371,310.0,1.1,341,11.0,0.1,0,219.9,0.0,0.0,5.2,0.0,0.0,1020.000,59.950,1.500,504.000,9477.000,27438.000,34.9, ,0.00,0.000,0.000,0.000,0
34,17/10/2023 07:21:38 (UTC-4:00),Normal, ,338.2,0.5,169,305.4,0.5,153,306.1,0.4,122,16.4,0.1,0,219.7,0.0,0.0,3.2,0.0,0.0,430.000,59.990,1.600,504.000,9478.000,27438.000,34.7, ,0.00,0.000,0.000,0.000,0
35,17/10/2023 07:26:42 (UTC-4:00),Normal, ,297.2,0.1,30,297.3,0.1,30,275.2,0.1,28,14.5,0.1,0,219.7,0.0,0.0,2.6,0.0,0.0,20.000,60.010,1.600,504.000,9478.000,27438.000,33.9, ,0.00,0.000,0.000,0.000,0
36,17/10/2023 07:31:48 (UTC-4:00),Normal, ,265.0,0.1,27,255.2,0.1,26,231.7,0.1,23,16.0,0.1,0,219.6,0.0,0.0,2.6,0.0,0.0,20.000,60.010,1.600,504.000,9478.000,27438.000,33.1, ,0.00,0.000,0.000,0.000,0
37,17/10/2023 07:36:44 (UTC-4:00),Normal, ,304.5,0.2,61,283.3,0.2,57,269.4,0.1,27,16.6,0.1,0,219.3,0.0,0.0,2.6,0.0,0.0,110.000,59.950,1.600,504.000,9478.000,27438.000,32.9, ,0.00,0.000,0.000,0.000,0
38,17/10/2023 07:37:07 (UTC-4:00),Normal, ,304.4,0.1,30,291.3,0.2,58,269.3,0.1,27,13.2,0.1,0,219.3,0.0,0.0,2.6,0.0,0.0,100.000,59.960,1.600,504.000,9478.000,27438.000,32.9, ,0.00,0.000,0.000,0.000,0
39,17/10/2023 07:42:23 (UTC-4:00),Normal, ,280.3,0.1,28,265.0,0.1,27,259.5,0.1,26,16.8,0.1,0,219.8,0.0,0.0,2.6,0.0,0.0,20.000,60.020,1.600,504.000,9478.000,27438.000,32.6, ,0.00,0.000,0.000,0.000,0
40,17/10/2023 07:47:21 (UTC-4:00),Normal, ,310.3,0.3,93,287.0,0.4,115,285.3,0.3,86,17.3,0.1,0,219.7,0.0,0.0,2.8,0.0,0.0,240.000,60.030,1.600,504.000,9478.000,27438.000,32.6, ,0.00,0.000,0.000,0.000,0
41,17/10/2023 07:47:32 (UTC-4:00),Normal, ,310.3,0.3,93,287.0,0.4,115,285.3,0.3,86,17.3,0.1,0,219.7,0.0,0.0,2.8,0.0,0.0,240.000,60.030,1.600,504.000,9478.000,27438.000,32.6, ,0.00,0.000,0.000,0.000,0
42,17/10/2023 07:52:20 (UTC-4:00),Normal, ,307.3,0.1,31,288.8,0.2,58,279.1,0.1,28,14.6,0.1,0,219.7,0.0,0.0,2.6,0.0,0.0,110.000,60.030,1.700,504.000,9478.000,27438.000,32.4, ,0.00,0.000,0.000,0.000,0
43,17/10/2023 07:57:18 (UTC-4:00),Normal, ,323.3,0.2,65,296.9,0.3,89,293.2,0.2,59,15.7,0.1,0,219.6,0.0,0.0,2.7,0.0,0.0,190.000,59.950,1.700,504.000,9478.000,27438.000,32.2, ,0.00,0.000,0.000,0.000,0
44,17/10/2023 08:02:16 (UTC-4:00),Normal, ,341.3,0.4,137,298.9,0.4,120,302.0,0.3,91,14.5,0.1,0,220.5,0.0,0.0,2.9,0.0,0.0,310.000,60.040,1.700,504.000,9478.000,27438.000,32.1, ,0.00,0.000,0.000,0.000,0
45,17/10/2023 08:07:15 (UTC-4:00),Normal, ,331.2,0.3,99,300.8,0.4,120,296.1,0.3,89,9.4,0.1,0,220.0,0.0,0.0,2.8,0.0,0.0,270.000,59.990,1.700,504.000,9478.000,27438.000,32.0, ,0.00,0.000,0.000,0.000,0
46,17/10/2023 08:12:14 (UTC-4:00),Normal, ,333.5,0.3,100,311.0,0.3,93,298.2,0.3,89,13.9,0.1,0,219.7,0.0,0.0,2.9,0.0,0.0,260.000,59.980,1.700,504.000,9478.000,27438.000,32.1, ,0.00,0.000,0.000,0.000,0
47,17/10/2023 08:17:14 (UTC-4:00),Normal, ,337.4,0.3,101,303.1,0.4,121,302.2,0.3,91,15.7,0.1,0,219.6,0.0,0.0,2.9,0.0,0.0,280.000,59.990,1.800,504.000,9478.000,27438.000,32.2, ,0.00,0.000,0.000,0.000,0
48,17/10/2023 08:17:25 (UTC-4:00),Normal, ,337.4,0.3,101,303.1,0.4,121,302.2,0.3,91,15.7,0.1,0,219.6,0.0,0.0,2.9,0.0,0.0,280.000,59.990,1.800,504.000,9478.000,27438.000,32.2, ,0.00,0.000,0.000,0.000,0
49,17/10/2023 08:22:16 (UTC-4:00),Normal, ,347.0,0.4,139,312.7,0.4,125,315.9,0.3,95,12.9,0.1,0,219.8,0.0,0.0,3.0,0.0,0.0,350.000,59.970,1.800,504.000,9478.000,27438.000,32.2, ,0.00,0.000,0.000,0.000,0
50,17/10/2023 08:27:20 (UTC-4:00),Normal, ,353.5,0.4,141,319.0,0.5,160,310.3,0.4,124,10.2,0.1,0,219.8,0.0,0.0,3.1,0.0,0.0,400.000,60.000,1.800,504.000,9478.000,27438.000,32.3, ,0.00,0.000,0.000,0.000,0
51,17/10/2023 08:32:21 (UTC-4:00),Normal, ,352.7,0.4,141,318.6,0.4,127,313.8,0.3,94,12.5,0.1,0,219.7,0.0,0.0,3.1,0.0,0.0,400.000,60.000,1.900,504.000,9478.000,27438.000,32.5, ,0.00,0.000,0.000,0.000,0
52,17/10/2023 08:37:23 (UTC-4:00),Normal, ,347.0,0.4,139,312.7,0.4,125,312.0,0.3,94,13.3,0.1,0,219.5,0.0,0.0,3.1,0.0,0.0,360.000,60.000,1.900,504.000,9478.000,27438.000,32.6, ,0.00,0.000,0.000,0.000,0
53,17/10/2023 08:37:55 (UTC-4:00),Normal, ,351.7,0.4,141,309.0,0.5,155,308.1,0.4,123,11.7,0.1,0,219.6,0.0,0.0,3.1,0.0,0.0,370.000,60.030,1.900,504.000,9478.000,27438.000,32.6, ,0.00,0.000,0.000,0.000,0
54,17/10/2023 08:43:21 (UTC-4:00),Normal, ,349.0,0.4,140,314.7,0.4,126,314.0,0.3,94,13.5,0.1,0,219.7,0.0,0.0,3.1,0.0,0.0,370.000,59.980,1.900,504.000,9478.000,27438.000,32.7, ,0.00,0.000,0.000,0.000,0
55,17/10/2023 08:48:36 (UTC-4:00),Normal, ,337.2,0.5,169,306.6,0.5,153,309.9,0.4,124,10.3,0.1,0,219.7,0.0,0.0,3.4,0.0,0.0,510.000,60.020,2.000,504.000,9478.000,27438.000,32.7, ,0.00,0.000,0.000,0.000,0
56,17/10/2023 08:53:24 (UTC-4:00),Normal, ,339.2,0.5,170,308.7,0.5,154,307.9,0.4,123,13.1,0.1,0,222.2,0.0,0.0,3.4,0.0,0.0,500.000,60.010,2.000,504.000,9478.000,27438.000,32.8, ,0.00,0.000,0.000,0.000,0
57,17/10/2023 08:58:17 (UTC-4:00),Normal, ,341.2,0.4,136,314.4,0.5,157,309.4,0.4,124,10.6,0.1,0,222.0,0.0,0.0,3.3,0.0,0.0,470.000,60.010,2.000,504.000,9478.000,27438.000,32.8, ,0.00,0.000,0.000,0.000,0
58,17/10/2023 09:03:17 (UTC-4:00),Normal, ,354.9,0.4,142,316.6,0.5,158,311.8,0.4,125,12.6,0.1,0,221.7,0.0,0.0,3.2,0.0,0.0,430.000,59.990,2.100,504.000,9478.000,27438.000,32.8, ,0.00,0.000,0.000,0.000,0
59,17/10/2023 09:08:16 (UTC-4:00),Normal, ,333.0,0.3,100,306.8,0.3,92,302.0,0.2,60,12.7,0.1,0,221.0,0.0,0.0,2.8,0.0,0.0,240.000,60.000,2.100,504.000,9478.000,27438.000,32.7, ,0.00,0.000,0.000,0.000,0
60,17/10/2023 09:13:17 (UTC-4:00),Normal, ,331.2,0.3,99,300.9,0.3,90,292.1,0.2,58,13.7,0.1,0,221.8,0.0,0.0,2.8,0.0,0.0,230.000,59.920,2.100,504.000,9478.000,27438.000,32.6, ,0.00,0.000,0.000,0.000,0
61,17/10/2023 09:18:15 (UTC-4:00),Normal, ,341.4,0.4,137,302.8,0.4,121,298.3,0.3,89,10.3,0.1,0,221.5,0.0,0.0,2.9,0.0,0.0,300.000,59.970,2.100,504.000,9478.000,27438.000,32.5, ,0.00,0.000,0.000,0.000,0
62,17/10/2023 09:18:25 (UTC-4:00),Normal, ,341.4,0.4,137,302.8,0.4,121,298.3,0.3,89,10.3,0.1,0,221.5,0.0,0.0,2.9,0.0,0.0,300.000,59.970,2.100,504.000,9478.000,27438.000,32.5, ,0.00,0.000,0.000,0.000,0
63,17/10/2023 09:23:19 (UTC-4:00),Normal, ,347.4,0.6,208,309.0,0.7,216,300.4,0.6,180,15.6,0.1,0,221.4,0.0,0.0,3.5,0.0,0.0,550.000,60.010,2.200,505.000,9478.000,27438.000,32.6, ,0.00,0.000,0.000,0.000,0
64,17/10/2023 09:28:23 (UTC-4:00),Normal, ,357.3,0.7,250,318.8,0.8,255,310.1,0.7,217,16.7,0.1,0,222.0,0.0,0.0,4.0,0.0,0.0,700.000,60.030,2.200,505.000,9478.000,27438.000,32.7, ,0.00,0.000,0.000,0.000,0
65,17/10/2023 09:33:24 (UTC-4:00),Normal, ,359.3,0.9,323,316.9,1.0,317,316.1,0.9,284,16.3,0.1,0,222.7,0.0,0.0,4.6,0.0,0.0,890.000,60.040,2.300,505.000,9478.000,27438.000,33.0, ,0.00,0.000,0.000,0.000,0
66,17/10/2023 09:38:29 (UTC-4:00),Normal, ,375.4,1.0,375,321.0,1.3,417,320.2,1.1,352,10.4,0.1,0,222.1,0.0,0.0,5.4,0.0,0.0,1090.000,60.000,2.400,505.000,9478.000,27439.000,33.4, ,0.00,0.000,0.000,0.000,0
67,17/10/2023 09:43:30 (UTC-4:00),Normal, ,353.3,1.5,530,322.9,1.5,484,322.1,1.4,451,11.0,0.1,0,222.3,0.0,0.0,6.4,0.0,0.0,1330.000,60.010,2.500,505.000,9478.000,27439.000,33.9, ,0.00,0.000,0.000,0.000,0
68,17/10/2023 09:48:34 (UTC-4:00),Normal, ,371.4,1.5,557,325.0,1.7,553,320.2,1.6,512,9.8,0.1,0,222.3,0.0,0.0,6.8,0.0,0.0,1440.000,60.020,2.600,505.000,9479.000,27439.000,34.5, ,0.00,0.000,0.000,0.000,0
69,17/10/2023 09:54:24 (UTC-4:00),Normal, ,369.3,1.5,554,326.8,1.7,556,322.0,1.6,515,11.2,0.1,0,222.4,0.0,0.0,6.8,0.0,0.0,1430.000,60.050,2.700,505.000,9479.000,27439.000,35.0, ,0.00,0.000,0.000,0.000,0
70,17/10/2023 09:59:41 (UTC-4:00),Normal, ,361.2,1.5,542,318.9,1.6,510,318.1,1.5,477,15.2,0.1,0,222.2,0.0,0.0,6.5,0.0,0.0,1370.000,60.060,2.900,505.000,9479.000,27439.000,35.4, ,0.00,0.000,0.000,0.000,0
71,17/10/2023 10:04:40 (UTC-4:00),Normal, ,355.2,1.4,497,324.8,1.5,487,316.1,1.4,443,15.5,0.1,0,221.8,0.0,0.0,6.2,0.0,0.0,1270.000,60.030,3.000,505.000,9479.000,27439.000,35.5, ,0.00,0.000,0.000,0.000,0
72,17/10/2023 10:09:38 (UTC-4:00),Normal, ,351.4,1.4,492,321.0,1.5,482,320.2,1.3,416,15.5,0.1,0,221.7,0.0,0.0,6.2,0.0,0.0,1270.000,59.980,3.100,505.000,9479.000,27439.000,35.6, ,0.00,0.000,0.000,0.000,0
73,17/10/2023 10:14:37 (UTC-4:00),Normal, ,357.2,1.5,536,318.8,1.5,478,318.1,1.4,445,10.8,0.1,0,222.0,0.0,0.0,6.3,0.0,0.0,1320.000,59.980,3.200,506.000,9479.000,27439.000,35.7, ,0.00,0.000,0.000,0.000,0
74,17/10/2023 10:19:42 (UTC-4:00),Normal, ,357.3,1.5,536,318.9,1.6,510,318.1,1.4,445,13.4,0.1,0,221.5,0.0,0.0,6.4,0.0,0.0,1330.000,59.980,3.300,506.000,9479.000,27439.000,35.8, ,0.00,0.000,0.000,0.000,0
75,17/10/2023 10:24:37 (UTC-4:00),Normal, ,355.4,1.4,498,317.0,1.5,476,316.2,1.4,443,10.2,0.1,0,221.3,0.0,0.0,6.2,0.0,0.0,1280.000,59.990,3.400,506.000,9479.000,27440.000,35.9, ,0.00,0.000,0.000,0.000,0
76,17/10/2023 10:29:32 (UTC-4:00),Normal, ,379.3,1.5,569,336.9,1.7,573,332.1,1.6,531,14.2,0.1,0,221.2,0.0,0.0,7.0,0.0,0.0,1490.000,59.900,3.500,506.000,9479.000,27440.000,35.8, ,0.00,0.000,0.000,0.000,0
77,17/10/2023 10:34:32 (UTC-4:00),Normal, ,363.4,2.2,799,325.0,2.3,748,324.2,2.2,713,14.1,0.1,0,221.7,0.0,0.0,9.8,0.0,0.0,2140.000,60.030,3.700,506.000,9480.000,27440.000,36.3, ,0.00,0.000,0.000,0.000,0
78,17/10/2023 10:39:40 (UTC-4:00),Normal, ,359.4,2.6,934,325.0,2.6,845,328.2,2.5,821,10.1,0.1,0,221.7,0.0,0.0,11.3,0.0,0.0,2490.000,60.020,3.900,506.000,9480.000,27440.000,37.3, ,0.00,0.000,0.000,0.000,0
79,17/10/2023 10:44:29 (UTC-4:00),Normal, ,359.2,2.4,862,320.8,2.5,802,320.0,2.4,768,11.6,0.1,0,221.8,0.0,0.0,10.4,0.0,0.0,2280.000,60.050,4.100,506.000,9480.000,27440.000,38.3, ,0.00,0.000,0.000,0.000,0
80,17/10/2023 10:49:28 (UTC-4:00),Normal, ,357.5,2.2,787,323.0,2.3,743,318.2,2.2,700,14.9,0.1,0,222.2,0.0,0.0,9.8,0.0,0.0,2160.000,60.070,4.300,507.000,9480.000,27440.000,38.6, ,0.00,0.000,0.000,0.000,0
81,17/10/2023 10:54:31 (UTC-4:00),Normal, ,357.4,2.2,786,322.9,2.3,743,322.1,2.2,709,10.3,0.1,0,222.7,0.0,0.0,9.8,0.0,0.0,2150.000,60.030,4.400,507.000,9480.000,27441.000,38.7, ,0.00,0.000,0.000,0.000,0
82,17/10/2023 10:59:33 (UTC-4:00),Normal, ,355.2,2.3,817,316.9,2.4,761,316.1,2.3,727,16.7,0.1,0,222.7,0.0,0.0,10.0,0.0,0.0,2190.000,60.070,4.600,507.000,9481.000,27441.000,38.7, ,0.00,0.000,0.000,0.000,0
83,17/10/2023 11:04:36 (UTC-4:00),Normal, ,359.2,2.4,862,320.8,2.5,802,320.0,2.4,768,12.9,0.1,0,223.1,0.0,0.0,10.6,0.0,0.0,2340.000,60.040,4.800,507.000,9481.000,27441.000,38.9, ,0.00,0.000,0.000,0.000,0
84,17/10/2023 11:09:34 (UTC-4:00),Normal, ,357.3,2.6,929,322.9,2.7,872,318.0,2.6,827,16.8,0.1,0,222.7,0.0,0.0,11.5,0.0,0.0,2530.000,60.020,5.000,507.000,9481.000,27441.000,39.3, ,0.00,0.000,0.000,0.000,0
85,17/10/2023 11:14:33 (UTC-4:00),Normal, ,359.1,2.8,1005,320.9,3.0,963,320.0,2.9,928,16.2,0.1,0,223.2,0.0,0.0,12.5,0.0,0.0,2780.000,60.000,5.200,508.000,9481.000,27441.000,39.9, ,0.00,0.000,0.000,0.000,0
86,17/10/2023 11:19:31 (UTC-4:00),Normal, ,355.2,2.9,1030,316.8,3.0,950,316.0,2.9,916,12.8,0.1,0,223.0,0.0,0.0,12.7,0.0,0.0,2820.000,60.010,5.400,508.000,9481.000,27442.000,40.4, ,0.00,0.000,0.000,0.000,0
87,17/10/2023 11:24:30 (UTC-4:00),Normal, ,353.0,2.7,953,314.7,2.8,881,313.9,2.7,848,15.3,0.1,0,223.5,0.0,0.0,11.6,0.0,0.0,2590.000,60.030,5.700,508.000,9482.000,27442.000,40.6, ,0.00,0.000,0.000,0.000,0
