Inverter History Report_,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34
4,26/12/2022 04:47:33 (UTC-4:00),Normal, ,290.7,0.1,29,253.2,0.1,25,261.6,0.1,26,11.2,0.1,0,220.8,0.0,0.0,2.6,0.0,0.0,20.000,60.030,0.000,1058.000,13356.000,17734.000,27.0, ,0.00,0.000,0.000,0.000,0
5,26/12/2022 04:52:35 (UTC-4:00),Normal, ,297.4,0.1,30,253.3,0.1,25,267.6,0.1,27,10.9,0.1,0,220.8,0.0,0.0,2.6,0.0,0.0,20.000,60.050,0.000,1058.000,13356.000,17734.000,27.5, ,0.00,0.000,0.000,0.000,0
6,26/12/2022 04:57:37 (UTC-4:00),Normal, ,300.6,0.1,30,253.4,0.1,25,270.4,0.1,27,10.8,0.1,0,220.4,0.0,0.0,2.6,0.0,0.0,20.000,60.040,0.100,1058.000,13356.000,17734.000,27.9, ,0.00,0.000,0.000,0.000,0
7,26/12/2022 05:02:39 (UTC-4:00),Normal, ,304.3,0.1,30,253.3,0.1,25,273.9,0.1,27,10.7,0.1,0,221.0,0.0,0.0,2.6,0.0,0.0,20.000,60.020,0.100,1058.000,13356.000,17734.000,28.3, ,0.00,0.000,0.000,0.000,0
8,26/12/2022 05:07:41 (UTC-4:00),Normal, ,306.0,0.1,31,253.2,0.2,51,275.4,0.1,28,13.2,0.1,0,220.7,0.0,0.0,2.6,0.0,0.0,40.000,59.960,0.100,1058.000,13356.000,17734.000,28.7, ,0.00,0.000,0.000,0.000,0
9,26/12/2022 05:12:44 (UTC-4:00),Normal, ,307.6,0.1,31,253.4,0.2,51,277.7,0.1,28,15.5,0.1,0,220.0,0.0,0.0,2.6,0.0,0.0,60.000,59.990,0.100,1058.000,13356.000,17734.000,29.0, ,0.00,0.000,0.000,0.000,0
10,26/12/2022 05:17:46 (UTC-4:00),Normal, ,307.6,0.1,31,253.4,0.2,51,282.5,0.1,28,16.8,0.1,0,219.7,0.0,0.0,2.6,0.0,0.0,80.000,60.020,0.100,1058.000,13356.000,17734.000,29.3, ,0.00,0.000,0.000,0.000,0
11,26/12/2022 05:22:44 (UTC-4:00),Normal, ,307.5,0.1,31,293.0,0.2,59,279.6,0.1,28,12.6,0.1,0,219.8,0.0,0.0,2.6,0.0,0.0,100.000,60.030,0.100,1058.000,13356.000,17734.000,29.5, ,0.00,0.000,0.000,0.000,0
12,26/12/2022 05:27:42 (UTC-4:00),Normal, ,307.8,0.2,62,293.1,0.2,59,279.7,0.1,28,15.3,0.1,0,220.1,0.0,0.0,2.7,0.0,0.0,150.000,60.050,0.100,1058.000,13356.000,17734.000,29.9, ,0.00,0.000,0.000,0.000,0
13,26/12/2022 05:28:00 (UTC-4:00),Normal, ,307.5,0.2,62,301.7,0.2,60,279.5,0.2,56,10.4,0.1,0,220.0,0.0,0.0,2.6,0.0,0.0,160.000,60.030,0.100,1058.000,13356.000,17734.000,30.0, ,0.00,0.000,0.000,0.000,0
14,26/12/2022 05:33:17 (UTC-4:00),Normal, ,327.3,0.2,65,298.9,0.3,90,279.5,0.2,56,10.5,0.1,0,219.7,0.0,0.0,2.7,0.0,0.0,170.000,60.020,0.100,1058.000,13356.000,17734.000,30.1, ,0.00,0.000,0.000,0.000,0
15,26/12/2022 05:38:16 (UTC-4:00),Normal, ,326.0,0.3,98,304.5,0.3,91,300.5,0.2,60,13.8,0.1,0,219.6,0.0,0.0,2.8,0.0,0.0,220.000,60.060,0.100,1058.000,13356.000,17734.000,30.3, ,0.00,0.000,0.000,0.000,0
16,26/12/2022 05:43:15 (UTC-4:00),Normal, ,338.2,0.3,101,300.5,0.4,120,300.3,0.3,90,10.7,0.1,0,219.4,0.0,0.0,2.8,0.0,0.0,260.000,60.050,0.100,1058.000,13356.000,17734.000,30.5, ,0.00,0.000,0.000,0.000,0
17,26/12/2022 05:48:16 (UTC-4:00),Normal, ,349.1,0.4,140,316.8,0.4,127,303.4,0.3,91,12.5,0.1,0,219.4,0.0,0.0,2.9,0.0,0.0,320.000,60.030,0.200,1058.000,13356.000,17734.000,30.7, ,0.00,0.000,0.000,0.000,0
18,26/12/2022 05:53:16 (UTC-4:00),Normal, ,355.9,0.4,142,311.4,0.5,156,309.6,0.4,124,11.8,0.1,0,221.4,0.0,0.0,3.1,0.0,0.0,360.000,60.030,0.200,1058.000,13356.000,17734.000,30.9, ,0.00,0.000,0.000,0.000,0
19,26/12/2022 05:58:15 (UTC-4:00),Normal, ,349.6,0.4,140,317.4,0.5,159,307.8,0.4,123,10.5,0.1,0,221.4,0.0,0.0,3.1,0.0,0.0,400.000,60.050,0.200,1058.000,13356.000,17734.000,31.1, ,0.00,0.000,0.000,0.000,0
20,26/12/2022 06:03:16 (UTC-4:00),Normal, ,351.1,0.4,140,319.0,0.4,128,313.4,0.3,94,12.3,0.1,0,221.4,0.0,0.0,3.1,0.0,0.0,390.000,60.030,0.300,1058.000,13356.000,17734.000,31.3, ,0.00,0.000,0.000,0.000,0
21,26/12/2022 06:08:19 (UTC-4:00),Normal, ,353.9,0.4,142,317.5,0.5,159,311.9,0.4,125,17.4,0.1,0,221.3,0.0,0.0,3.1,0.0,0.0,390.000,60.000,0.300,1058.000,13356.000,17734.000,31.5, ,0.00,0.000,0.000,0.000,0
22,26/12/2022 06:13:22 (UTC-4:00),Normal, ,355.2,0.4,142,311.0,0.5,156,313.4,0.4,125,12.4,0.1,0,221.0,0.0,0.0,3.1,0.0,0.0,410.000,59.940,0.300,1058.000,13356.000,17734.000,31.6, ,0.00,0.000,0.000,0.000,0
23,26/12/2022 06:18:25 (UTC-4:00),Normal, ,347.5,0.5,174,302.9,0.6,182,301.2,0.5,151,12.9,0.1,0,221.3,0.0,0.0,3.4,0.0,0.0,500.000,60.040,0.400,1058.000,13356.000,17734.000,31.8, ,0.00,0.000,0.000,0.000,0
24,26/12/2022 06:23:28 (UTC-4:00),Normal, ,345.5,0.6,207,317.3,0.7,222,311.7,0.6,187,15.6,0.1,0,220.5,0.0,0.0,3.5,0.0,0.0,550.000,60.020,0.400,1058.000,13356.000,17734.000,32.0, ,0.00,0.000,0.000,0.000,0
25,26/12/2022 06:28:31 (UTC-4:00),Normal, ,347.5,0.7,243,311.1,0.8,249,321.6,0.6,193,16.3,0.1,0,220.4,0.0,0.0,3.8,0.0,0.0,630.000,60.040,0.500,1058.000,13356.000,17734.000,32.1, ,0.00,0.000,0.000,0.000,0
26,26/12/2022 06:33:34 (UTC-4:00),Normal, ,357.6,0.9,322,317.3,1.0,317,315.7,0.9,284,12.0,0.1,0,221.0,0.0,0.0,4.4,0.0,0.0,810.000,60.020,0.500,1058.000,13356.000,17734.000,32.4, ,0.00,0.000,0.000,0.000,0
27,26/12/2022 06:38:36 (UTC-4:00),Normal, ,367.5,1.0,368,311.2,1.2,373,317.5,1.0,318,12.7,0.1,0,220.6,0.0,0.0,5.2,0.0,0.0,1010.000,60.010,0.600,1058.000,13356.000,17734.000,32.8, ,0.00,0.000,0.000,0.000,0
28,26/12/2022 06:43:39 (UTC-4:00),Normal, ,377.7,1.6,604,329.4,1.8,593,327.8,1.6,524,17.1,0.1,0,220.7,0.0,0.0,7.4,0.0,0.0,1580.000,60.040,0.700,1058.000,13357.000,17735.000,33.4, ,0.00,0.000,0.000,0.000,0
29,26/12/2022 06:48:42 (UTC-4:00),Normal, ,363.7,2.0,727,323.4,2.1,679,321.8,2.0,644,15.2,0.1,0,220.6,0.0,0.0,9.0,0.0,0.0,1930.000,60.020,0.800,1058.000,13357.000,17735.000,34.4, ,0.00,0.000,0.000,0.000,0
30,26/12/2022 06:53:45 (UTC-4:00),Normal, ,361.6,1.9,687,325.3,2.0,651,323.7,1.9,615,14.5,0.1,0,221.9,0.0,0.0,8.5,0.0,0.0,1850.000,60.030,1.000,1059.000,13357.000,17735.000,35.4, ,0.00,0.000,0.000,0.000,0
31,26/12/2022 06:58:44 (UTC-4:00),Normal, ,363.7,1.9,691,331.3,1.9,629,325.8,1.8,586,15.1,0.1,0,222.0,0.0,0.0,8.4,0.0,0.0,1810.000,59.950,1.100,1059.000,13357.000,17735.000,35.8, ,0.00,0.000,0.000,0.000,0
32,26/12/2022 07:03:43 (UTC-4:00),Normal, ,361.7,1.8,651,325.4,1.9,618,323.8,1.8,583,15.9,0.1,0,221.2,0.0,0.0,8.2,0.0,0.0,1760.000,59.930,1.300,1059.000,13357.000,17735.000,36.2, ,0.00,0.000,0.000,0.000,0
33,26/12/2022 07:08:43 (UTC-4:00),Normal, ,363.6,1.7,618,323.3,1.8,582,325.7,1.7,554,11.4,0.1,0,221.9,0.0,0.0,7.6,0.0,0.0,1630.000,59.980,1.400,1059.000,13357.000,17735.000,36.3, ,0.00,0.000,0.000,0.000,0
34,26/12/2022 07:09:00 (UTC-4:00),Normal, ,359.5,1.7,611,327.2,1.8,589,325.5,1.7,553,13.1,0.1,0,222.0,0.0,0.0,7.5,0.0,0.0,1610.000,60.010,1.500,1059.000,13357.000,17735.000,36.4, ,0.00,0.000,0.000,0.000,0
35,26/12/2022 07:14:16 (UTC-4:00),Normal, ,363.5,1.5,545,319.2,1.7,543,317.5,1.5,476,12.7,0.1,0,221.6,0.0,0.0,6.7,0.0,0.0,1390.000,60.020,1.600,1059.000,13357.000,17735.000,36.3, ,0.00,0.000,0.000,0.000,0
36,26/12/2022 07:19:15 (UTC-4:00),Normal, ,357.6,1.5,536,317.3,1.6,508,315.7,1.5,474,11.1,0.1,0,221.3,0.0,0.0,6.5,0.0,0.0,1360.000,59.960,1.700,1059.000,13358.000,17736.000,36.2, ,0.00,0.000,0.000,0.000,0
37,26/12/2022 07:24:16 (UTC-4:00),Normal, ,363.5,1.5,545,319.2,1.7,543,317.6,1.5,476,15.8,0.1,0,221.6,0.0,0.0,6.6,0.0,0.0,1390.000,59.980,1.800,1059.000,13358.000,17736.000,36.2, ,0.00,0.000,0.000,0.000,0
38,26/12/2022 07:29:15 (UTC-4:00),Normal, ,361.6,1.5,542,321.3,1.6,514,315.7,1.5,474,16.6,0.1,0,220.7,0.0,0.0,6.7,0.0,0.0,1380.000,59.970,1.900,1059.000,13358.000,17736.000,36.2, ,0.00,0.000,0.000,0.000,0
39,26/12/2022 07:34:14 (UTC-4:00),Normal, ,347.7,1.3,452,311.4,1.4,436,309.8,1.3,403,10.6,0.1,0,221.6,0.0,0.0,5.9,0.0,0.0,1210.000,60.040,2.000,1060.000,13358.000,17736.000,36.2, ,0.00,0.000,0.000,0.000,0
40,26/12/2022 07:34:32 (UTC-4:00),Normal, ,347.5,1.3,452,315.2,1.4,441,309.6,1.3,402,12.7,0.1,0,221.5,0.0,0.0,5.8,0.0,0.0,1200.000,60.040,2.000,1060.000,13358.000,17736.000,36.1, ,0.00,0.000,0.000,0.000,0
41,26/12/2022 07:39:48 (UTC-4:00),Normal, ,367.6,1.0,368,299.2,1.2,359,313.6,1.0,314,13.1,0.1,0,221.7,0.0,0.0,5.0,0.0,0.0,980.000,60.010,2.100,1060.000,13358.000,17736.000,35.9, ,0.00,0.000,0.000,0.000,0
42,26/12/2022 07:44:47 (UTC-4:00),Normal, ,367.6,1.0,368,307.2,1.2,369,305.6,1.1,336,11.7,0.1,0,221.3,0.0,0.0,5.1,0.0,0.0,1000.000,60.000,2.200,1060.000,13358.000,17736.000,35.7, ,0.00,0.000,0.000,0.000,0
43,26/12/2022 07:49:48 (UTC-4:00),Normal, ,375.6,1.0,376,315.4,1.3,410,313.8,1.1,345,14.7,0.1,0,222.2,0.0,0.0,5.3,0.0,0.0,1060.000,59.990,2.300,1060.000,13358.000,17736.000,35.6, ,0.00,0.000,0.000,0.000,0
44,26/12/2022 07:54:47 (UTC-4:00),Normal, ,349.5,1.5,524,317.2,1.5,476,315.7,1.4,442,17.2,0.1,0,221.7,0.0,0.0,6.2,0.0,0.0,1280.000,60.000,2.400,1060.000,13358.000,17736.000,35.7, ,0.00,0.000,0.000,0.000,0
45,26/12/2022 07:59:45 (UTC-4:00),Normal, ,363.5,1.7,618,319.3,1.9,607,317.7,1.7,540,17.1,0.1,0,221.5,0.0,0.0,7.7,0.0,0.0,1640.000,59.970,2.500,1060.000,13358.000,17736.000,36.0, ,0.00,0.000,0.000,0.000,0
46,26/12/2022 08:04:45 (UTC-4:00),Normal, ,353.6,2.2,778,317.3,2.3,730,315.7,2.2,695,12.6,0.1,0,222.1,0.0,0.0,9.6,0.0,0.0,2100.000,60.030,2.700,1060.000,13359.000,17737.000,36.8, ,0.00,0.000,0.000,0.000,0
47,26/12/2022 08:09:44 (UTC-4:00),Normal, ,351.5,2.4,844,315.2,2.5,788,321.5,2.4,772,12.7,0.1,0,221.6,0.0,0.0,10.6,0.0,0.0,2310.000,59.980,2.900,1060.000,13359.000,17737.000,37.7, ,0.00,0.000,0.000,0.000,0
48,26/12/2022 08:14:47 (UTC-4:00),Normal, ,353.6,2.7,955,309.4,2.9,897,315.8,2.7,853,12.1,0.1,0,221.7,0.0,0.0,11.9,0.0,0.0,2620.000,59.990,3.100,1061.000,13359.000,17737.000,38.7, ,0.00,0.000,0.000,0.000,0
49,26/12/2022 08:19:50 (UTC-4:00),Normal, ,355.5,2.8,995,323.3,2.8,905,309.8,2.9,898,11.5,0.1,0,221.6,0.0,0.0,12.2,0.0,0.0,2690.000,60.000,3.300,1061.000,13359.000,17737.000,39.6, ,0.00,0.000,0.000,0.000,0
50,26/12/2022 08:24:53 (UTC-4:00),Normal, ,345.5,3.0,1037,313.3,3.1,971,315.7,2.9,916,16.7,0.1,0,221.3,0.0,0.0,12.8,0.0,0.0,2820.000,60.020,3.500,1061.000,13359.000,17737.000,40.3, ,0.00,0.000,0.000,0.000,0
51,26/12/2022 08:29:52 (UTC-4:00),Normal, ,349.8,3.4,1189,317.5,3.5,1111,315.9,3.3,1042,17.1,0.1,0,221.3,0.0,0.0,14.5,0.0,0.0,3230.000,60.000,3.700,1061.000,13360.000,17738.000,41.0, ,0.00,0.000,0.000,0.000,0
52,26/12/2022 08:34:51 (UTC-4:00),Normal, ,353.3,4.0,1413,313.1,4.2,1315,311.5,4.1,1277,11.6,0.1,0,221.0,0.0,0.0,17.5,0.0,0.0,3880.000,60.000,4.000,1062.000,13360.000,17738.000,42.4, ,0.00,0.000,0.000,0.000,0
53,26/12/2022 08:35:08 (UTC-4:00),Normal, ,351.3,4.1,1440,315.1,4.2,1323,313.5,4.1,1285,12.8,0.1,0,221.1,0.0,0.0,17.5,0.0,0.0,3880.000,60.020,4.100,1062.000,13360.000,17738.000,42.7, ,0.00,0.000,0.000,0.000,0
54,26/12/2022 08:40:23 (UTC-4:00),Normal, ,349.7,4.5,1574,313.4,4.7,1473,311.8,4.6,1434,10.4,0.1,0,221.7,0.0,0.0,19.4,0.0,0.0,4340.000,60.000,4.400,1062.000,13360.000,17738.000,44.3, ,0.00,0.000,0.000,0.000,0
55,26/12/2022 08:45:22 (UTC-4:00),Normal, ,343.6,5.5,1890,311.3,5.6,1743,309.7,5.4,1672,11.9,0.1,0,221.8,0.0,0.0,22.9,0.0,0.0,5130.000,59.970,4.900,1062.000,13361.000,17739.000,46.9, ,0.00,0.000,0.000,0.000,0
56,26/12/2022 08:45:33 (UTC-4:00),Normal, ,343.6,5.5,1890,311.3,5.6,1743,309.7,5.4,1672,11.9,0.1,0,221.8,0.0,0.0,22.9,0.0,0.0,5130.000,59.970,4.900,1062.000,13361.000,17739.000,46.9, ,0.00,0.000,0.000,0.000,0
57,26/12/2022 08:50:23 (UTC-4:00),Normal, ,345.8,4.9,1694,309.5,5.0,1548,304.0,5.0,1520,11.2,0.1,0,221.3,0.0,0.0,20.5,0.0,0.0,4600.000,59.970,5.200,1063.000,13361.000,17739.000,48.0, ,0.00,0.000,0.000,0.000,0
58,26/12/2022 08:55:22 (UTC-4:00),Normal, ,337.8,5.3,1790,313.3,5.2,1629,311.7,5.1,1590,10.1,0.1,0,221.2,0.0,0.0,21.8,0.0,0.0,4870.000,59.960,5.700,1063.000,13362.000,17740.000,49.4, ,0.00,0.000,0.000,0.000,0
59,26/12/2022 09:00:21 (UTC-4:00),Normal, ,340.0,5.7,1938,307.7,5.8,1785,306.1,5.7,1745,16.1,0.1,0,221.0,0.0,0.0,23.7,0.0,0.0,5300.000,59.970,6.100,1064.000,13362.000,17740.000,50.4, ,0.00,0.000,0.000,0.000,0
60,26/12/2022 09:05:20 (UTC-4:00),Normal, ,334.5,7.5,2509,309.8,7.4,2293,300.5,7.5,2254,9.7,0.1,0,221.6,0.0,0.0,30.4,0.0,0.0,6830.000,60.000,6.600,1064.000,13362.000,17740.000,53.0, ,0.00,0.000,0.000,0.000,0
61,26/12/2022 09:10:20 (UTC-4:00),Normal, ,335.3,6.6,2213,299.3,6.8,2035,301.5,6.6,1990,12.1,0.1,0,221.2,0.0,0.0,26.9,0.0,0.0,6020.000,60.020,7.200,1065.000,13363.000,17741.000,55.5, ,0.00,0.000,0.000,0.000,0
62,26/12/2022 09:15:23 (UTC-4:00),Normal, ,341.3,5.7,1945,309.1,5.8,1793,307.5,5.6,1722,11.3,0.1,0,220.7,0.0,0.0,23.6,0.0,0.0,5270.000,60.010,7.600,1065.000,13363.000,17741.000,55.1, ,0.00,0.000,0.000,0.000,0
63,26/12/2022 09:20:26 (UTC-4:00),Normal, ,334.0,6.4,2138,301.7,6.5,1961,300.0,6.4,1920,13.2,0.1,0,223.3,0.0,0.0,25.8,0.0,0.0,5840.000,60.010,8.100,1066.000,13364.000,17742.000,56.4, ,0.00,0.000,0.000,0.000,0
64,26/12/2022 09:25:30 (UTC-4:00),Normal, ,333.6,5.8,1935,301.3,6.0,1808,299.7,5.8,1738,10.2,0.1,0,223.5,0.0,0.0,23.6,0.0,0.0,5330.000,59.980,8.600,1066.000,13364.000,17742.000,56.4, ,0.00,0.000,0.000,0.000,0
65,26/12/2022 09:30:33 (UTC-4:00),Normal, ,347.3,5.0,1737,303.2,5.3,1607,301.5,5.2,1568,14.7,0.1,0,223.0,0.0,0.0,20.9,0.0,0.0,4730.000,59.980,9.000,1067.000,13365.000,17743.000,55.6, ,0.00,0.000,0.000,0.000,0
66,26/12/2022 09:35:36 (UTC-4:00),Normal, ,341.2,5.2,1774,305.1,5.4,1648,307.3,5.3,1629,13.2,0.1,0,222.4,0.0,0.0,21.9,0.0,0.0,4920.000,59.980,9.400,1067.000,13365.000,17743.000,55.1, ,0.00,0.000,0.000,0.000,0
67,26/12/2022 09:40:38 (UTC-4:00),Normal, ,343.6,5.0,1718,307.4,5.2,1598,301.8,5.1,1539,15.6,0.1,0,222.7,0.0,0.0,20.9,0.0,0.0,4690.000,59.990,9.800,1067.000,13366.000,17744.000,54.2, ,0.00,0.000,0.000,0.000,0
68,26/12/2022 09:45:41 (UTC-4:00),Normal, ,345.6,4.8,1659,309.3,5.0,1547,307.9,4.9,1509,15.6,0.1,0,222.5,0.0,0.0,20.3,0.0,0.0,4580.000,60.020,10.200,1068.000,13366.000,17744.000,53.7, ,0.00,0.000,0.000,0.000,0
69,26/12/2022 09:50:40 (UTC-4:00),Normal, ,339.5,9.6,3259,307.3,9.7,2981,309.4,9.5,2939,12.6,0.1,0,224.0,0.0,0.0,38.9,0.0,0.0,8860.000,60.000,10.600,1068.000,13366.000,17744.000,54.6, ,0.00,0.000,0.000,0.000,0
70,26/12/2022 09:55:39 (UTC-4:00),Normal, ,350.5,10.2,3575,316.4,10.2,3227,316.0,10.2,3223,9.6,0.1,0,224.0,0.0,0.0,42.5,0.0,0.0,9660.000,59.970,11.400,1069.000,13367.000,17745.000,60.9, ,0.00,0.000,0.000,0.000,0
71,26/12/2022 10:00:38 (UTC-4:00),Normal, ,315.5,5.4,1704,295.0,5.4,1593,289.6,5.4,1564,11.4,0.1,0,222.0,0.0,0.0,21.1,0.0,0.0,4730.000,60.030,11.900,1069.000,13368.000,17746.000,59.9, ,0.00,0.000,0.000,0.000,0
72,26/12/2022 10:05:37 (UTC-4:00),Normal, ,325.6,5.4,1758,301.1,5.4,1626,299.5,5.3,1587,12.1,0.1,0,222.2,0.0,0.0,21.5,0.0,0.0,4840.000,59.960,12.300,1070.000,13368.000,17746.000,58.8, ,0.00,0.000,0.000,0.000,0
73,26/12/2022 10:10:36 (UTC-4:00),Normal, ,335.1,4.4,1474,306.8,4.5,1381,297.4,4.5,1338,13.8,0.1,0,221.6,0.0,0.0,18.1,0.0,0.0,4050.000,59.990,12.700,1070.000,13369.000,17747.000,56.6, ,0.00,0.000,0.000,0.000,0
74,26/12/2022 10:15:35 (UTC-4:00),Normal, ,334.3,4.3,1437,309.8,4.3,1332,308.2,4.2,1294,14.1,0.1,0,221.8,0.0,0.0,17.6,0.0,0.0,3950.000,59.920,13.000,1071.000,13369.000,17747.000,54.0, ,0.00,0.000,0.000,0.000,0
75,26/12/2022 10:20:34 (UTC-4:00),Normal, ,336.0,6.8,2285,303.7,6.9,2096,302.2,6.8,2055,11.5,0.1,0,222.5,0.0,0.0,27.7,0.0,0.0,6210.000,59.940,13.400,1071.000,13369.000,17747.000,54.5, ,0.00,0.000,0.000,0.000,0
76,26/12/2022 10:25:33 (UTC-4:00),Normal, ,305.6,6.1,1864,300.9,6.0,1805,299.7,5.8,1738,9.2,0.1,0,221.8,0.0,0.0,23.4,0.0,0.0,5280.000,59.930,14.000,1072.000,13370.000,17748.000,57.1, ,0.00,0.000,0.000,0.000,0
77,26/12/2022 10:30:34 (UTC-4:00),Normal, ,325.4,5.3,1725,297.1,5.4,1604,295.5,5.3,1566,13.3,0.1,0,221.6,0.0,0.0,21.3,0.0,0.0,4780.000,59.960,14.400,1072.000,13370.000,17748.000,58.0, ,0.00,0.000,0.000,0.000,0
78,26/12/2022 10:35:34 (UTC-4:00),Normal, ,333.9,4.6,1536,301.6,4.7,1418,300.0,4.6,1380,9.1,0.1,0,221.8,0.0,0.0,18.9,0.0,0.0,4220.000,60.000,14.900,1072.000,13371.000,17749.000,56.6, ,0.00,0.000,0.000,0.000,0
79,26/12/2022 10:40:35 (UTC-4:00),Normal, ,339.7,4.8,1631,303.3,5.1,1547,301.7,4.9,1478,14.8,0.1,0,221.6,0.0,0.0,20.2,0.0,0.0,4520.000,59.970,15.200,1073.000,13371.000,17749.000,55.4, ,0.00,0.000,0.000,0.000,0
80,26/12/2022 10:45:35 (UTC-4:00),Normal, ,333.5,4.2,1401,305.1,4.3,1312,303.5,4.2,1275,12.0,0.1,0,221.3,0.0,0.0,17.3,0.0,0.0,3870.000,59.980,15.600,1073.000,13371.000,17749.000,54.2, ,0.00,0.000,0.000,0.000,0
81,26/12/2022 10:50:34 (UTC-4:00),Normal, ,337.5,3.4,1148,305.2,3.5,1068,303.6,3.4,1032,9.6,0.1,0,220.9,0.0,0.0,14.2,0.0,0.0,3130.000,60.030,15.900,1073.000,13372.000,17750.000,52.6, ,0.00,0.000,0.000,0.000,0
82,26/12/2022 10:55:37 (UTC-4:00),Normal, ,339.6,3.6,1223,311.2,3.7,1151,309.6,3.5,1084,12.0,0.1,0,221.4,0.0,0.0,15.0,0.0,0.0,3330.000,60.040,16.100,1074.000,13372.000,17750.000,50.6, ,0.00,0.000,0.000,0.000,0
83,26/12/2022 10:55:48 (UTC-4:00),Normal, ,339.6,3.6,1223,311.2,3.7,1151,309.6,3.5,1084,12.0,0.1,0,221.4,0.0,0.0,15.0,0.0,0.0,3330.000,60.040,16.100,1074.000,13372.000,17750.000,50.6, ,0.00,0.000,0.000,0.000,0
84,26/12/2022 11:00:41 (UTC-4:00),Normal, ,341.6,3.9,1332,309.3,4.0,1237,307.7,3.9,1200,15.5,0.1,0,221.9,0.0,0.0,16.4,0.0,0.0,3670.000,60.030,16.500,1074.000,13372.000,17750.000,50.5, ,0.00,0.000,0.000,0.000,0
85,26/12/2022 11:05:44 (UTC-4:00),Normal, ,354.3,10.2,3614,323.3,10.2,3298,316.3,10.2,3226,11.5,0.1,0,223.9,0.0,0.0,42.9,0.0,0.0,9770.000,60.000,16.900,1074.000,13373.000,17751.000,52.4, ,0.00,0.000,0.000,0.000,0
86,26/12/2022 11:10:46 (UTC-4:00),Normal, ,332.0,5.5,1826,299.7,5.6,1678,298.1,5.5,1640,15.0,0.1,0,221.7,0.0,0.0,22.3,0.0,0.0,5010.000,59.970,17.400,1075.000,13373.000,17751.000,54.5, ,0.00,0.000,0.000,0.000,0
