Inverter History Report_,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34
4,19/09/2023 05:18:08 (UTC-4:00),Normal, ,288.8,0.1,29,247.0,0.1,25,260.6,0.1,26,16.0,0.1,0,218.5,0.0,0.0,2.6,0.0,0.0,20.000,59.960,0.000,640.000,8513.000,26473.000,28.1, ,0.00,0.000,0.000,0.000,0
5,19/09/2023 05:23:06 (UTC-4:00),Normal, ,289.5,0.1,29,247.0,0.1,25,260.7,0.1,26,13.3,0.1,0,218.6,0.0,0.0,2.6,0.0,0.0,20.000,59.970,0.000,640.000,8513.000,26473.000,28.5, ,0.00,0.000,0.000,0.000,0
6,19/09/2023 05:28:04 (UTC-4:00),Normal, ,297.3,0.1,30,247.0,0.1,25,267.7,0.1,27,17.5,0.1,0,219.0,0.0,0.0,2.6,0.0,0.0,20.000,60.020,0.000,640.000,8513.000,26473.000,28.9, ,0.00,0.000,0.000,0.000,0
7,19/09/2023 05:33:03 (UTC-4:00),Normal, ,301.1,0.1,30,247.1,0.1,25,271.3,0.1,27,17.7,0.1,0,219.8,0.0,0.0,2.6,0.0,0.0,40.000,60.010,0.000,640.000,8513.000,26473.000,29.3, ,0.00,0.000,0.000,0.000,0
8,19/09/2023 05:38:01 (UTC-4:00),Normal, ,303.7,0.1,30,247.1,0.2,49,276.1,0.1,28,15.6,0.1,0,219.5,0.0,0.0,2.6,0.0,0.0,90.000,59.990,0.000,640.000,8513.000,26473.000,29.7, ,0.00,0.000,0.000,0.000,0
9,19/09/2023 05:42:59 (UTC-4:00),Normal, ,303.7,0.2,61,277.1,0.2,55,278.3,0.1,28,14.9,0.1,0,219.8,0.0,0.0,2.7,0.0,0.0,160.000,60.020,0.100,640.000,8513.000,26473.000,30.1, ,0.00,0.000,0.000,0.000,0
10,19/09/2023 05:47:58 (UTC-4:00),Normal, ,339.7,0.4,136,305.3,0.4,122,298.3,0.3,89,15.5,0.1,0,220.0,0.0,0.0,2.9,0.0,0.0,300.000,60.020,0.100,640.000,8513.000,26473.000,30.4, ,0.00,0.000,0.000,0.000,0
11,19/09/2023 05:52:56 (UTC-4:00),Normal, ,348.0,0.4,139,321.2,0.5,161,314.5,0.4,126,11.4,0.1,0,220.3,0.0,0.0,3.1,0.0,0.0,410.000,60.060,0.100,640.000,8513.000,26473.000,30.8, ,0.00,0.000,0.000,0.000,0
12,19/09/2023 05:57:58 (UTC-4:00),Normal, ,345.9,0.5,173,315.3,0.6,189,305.1,0.5,153,17.7,0.1,0,219.2,0.0,0.0,3.4,0.0,0.0,510.000,60.050,0.100,640.000,8513.000,26473.000,31.1, ,0.00,0.000,0.000,0.000,0
13,19/09/2023 06:03:01 (UTC-4:00),Normal, ,345.8,0.5,173,310.8,0.6,186,308.1,0.5,154,10.5,0.1,0,219.9,0.0,0.0,3.4,0.0,0.0,520.000,60.040,0.200,640.000,8513.000,26473.000,31.4, ,0.00,0.000,0.000,0.000,0
14,19/09/2023 06:08:03 (UTC-4:00),Normal, ,349.8,0.6,210,315.0,0.7,221,312.4,0.6,187,10.4,0.1,0,218.4,0.0,0.0,3.7,0.0,0.0,590.000,60.030,0.200,640.000,8513.000,26473.000,31.8, ,0.00,0.000,0.000,0.000,0
15,19/09/2023 06:13:08 (UTC-4:00),Normal, ,347.8,0.7,243,312.7,0.8,250,306.3,0.7,214,17.3,0.1,0,218.3,0.0,0.0,3.9,0.0,0.0,650.000,59.970,0.300,641.000,8513.000,26473.000,32.1, ,0.00,0.000,0.000,0.000,0
16,19/09/2023 06:17:43 (UTC-4:00),Normal, ,349.7,0.8,280,314.9,0.8,252,312.3,0.7,219,14.5,0.1,0,218.5,0.0,0.0,4.1,0.0,0.0,720.000,59.980,0.300,641.000,8513.000,26473.000,32.5, ,0.00,0.000,0.000,0.000,0
17,19/09/2023 06:18:05 (UTC-4:00),Normal, ,347.9,0.7,244,317.1,0.8,254,310.4,0.7,217,16.1,0.1,0,218.2,0.0,0.0,4.1,0.0,0.0,710.000,59.970,0.300,641.000,8513.000,26473.000,32.5, ,0.00,0.000,0.000,0.000,0
18,19/09/2023 06:23:07 (UTC-4:00),Normal, ,341.8,0.8,273,315.0,0.9,284,312.4,0.8,250,10.3,0.1,0,217.9,0.0,0.0,4.3,0.0,0.0,760.000,59.980,0.400,641.000,8513.000,26473.000,32.9, ,0.00,0.000,0.000,0.000,0
19,19/09/2023 06:29:14 (UTC-4:00),Normal, ,349.8,0.9,315,315.0,1.0,315,312.4,0.9,281,12.0,0.1,0,218.2,0.0,0.0,4.5,0.0,0.0,840.000,59.980,0.500,641.000,8513.000,26474.000,33.1, ,0.00,0.000,0.000,0.000,0
20,19/09/2023 06:34:13 (UTC-4:00),Normal, ,353.8,1.0,354,319.0,1.1,351,312.5,1.0,313,14.2,0.1,0,219.3,0.0,0.0,4.9,0.0,0.0,940.000,59.980,0.600,641.000,8513.000,26474.000,33.5, ,0.00,0.000,0.000,0.000,0
21,19/09/2023 06:34:22 (UTC-4:00),Normal, ,357.9,1.0,358,315.2,1.1,347,316.5,1.0,317,16.6,0.1,0,219.2,0.0,0.0,5.1,0.0,0.0,980.000,59.960,0.600,641.000,8513.000,26474.000,33.5, ,0.00,0.000,0.000,0.000,0
22,19/09/2023 06:35:17 (UTC-4:00),Normal, ,353.7,1.0,354,318.9,1.1,351,316.3,1.0,316,11.1,0.1,0,219.3,0.0,0.0,5.3,0.0,0.0,1040.000,60.000,0.600,641.000,8513.000,26474.000,33.6, ,0.00,0.000,0.000,0.000,0
23,19/09/2023 06:35:20 (UTC-4:00),Normal, ,353.7,1.0,354,318.9,1.1,351,316.3,1.0,316,11.1,0.1,0,219.3,0.0,0.0,5.3,0.0,0.0,1040.000,60.000,0.600,641.000,8513.000,26474.000,33.6, ,0.00,0.000,0.000,0.000,0
24,19/09/2023 06:39:56 (UTC-4:00),Normal, ,355.7,0.9,320,309.0,1.1,340,310.3,0.9,279,13.2,0.1,0,219.0,0.0,0.0,4.9,0.0,0.0,910.000,60.030,0.600,641.000,8513.000,26474.000,33.9, ,0.00,0.000,0.000,0.000,0
25,19/09/2023 06:45:04 (UTC-4:00),Normal, ,347.8,1.0,348,317.0,1.0,317,314.4,0.9,283,13.0,0.1,0,218.3,0.0,0.0,4.8,0.0,0.0,920.000,59.980,0.700,641.000,8514.000,26474.000,34.1, ,0.00,0.000,0.000,0.000,0
26,19/09/2023 06:49:42 (UTC-4:00),Normal, ,351.8,1.2,422,321.1,1.3,417,318.5,1.2,382,17.2,0.1,0,218.1,0.0,0.0,5.9,0.0,0.0,1190.000,59.950,0.800,641.000,8514.000,26474.000,34.4, ,0.00,0.000,0.000,0.000,0
27,19/09/2023 06:50:49 (UTC-4:00),Normal, ,349.8,1.4,490,319.0,1.4,447,320.4,1.3,417,13.0,0.1,0,218.1,0.0,0.0,6.2,0.0,0.0,1270.000,59.990,0.800,641.000,8514.000,26474.000,34.5, ,0.00,0.000,0.000,0.000,0
28,19/09/2023 06:51:32 (UTC-4:00),Normal, ,363.9,1.5,546,321.2,1.7,546,326.5,1.6,522,17.1,0.1,0,217.9,0.0,0.0,7.0,0.0,0.0,1450.000,59.970,0.900,641.000,8514.000,26474.000,34.6, ,0.00,0.000,0.000,0.000,0
29,19/09/2023 06:56:55 (UTC-4:00),Normal, ,361.7,3.2,1157,322.9,3.3,1066,328.2,3.1,1017,12.8,0.1,0,221.4,0.0,0.0,14.1,0.0,0.0,3130.000,60.000,1.000,641.000,8514.000,26474.000,36.2, ,0.00,0.000,0.000,0.000,0
30,19/09/2023 06:57:10 (UTC-4:00),Normal, ,361.7,3.2,1157,322.9,3.3,1066,328.2,3.1,1017,12.8,0.1,0,221.4,0.0,0.0,14.1,0.0,0.0,3130.000,60.000,1.000,641.000,8514.000,26474.000,36.2, ,0.00,0.000,0.000,0.000,0
31,19/09/2023 07:01:34 (UTC-4:00),Normal, ,356.1,3.3,1175,321.2,3.4,1092,322.5,3.2,1032,10.2,0.1,0,221.1,0.0,0.0,14.3,0.0,0.0,3190.000,59.930,1.300,642.000,8514.000,26474.000,38.2, ,0.00,0.000,0.000,0.000,0
32,19/09/2023 07:06:33 (UTC-4:00),Normal, ,356.0,3.2,1139,321.2,3.3,1060,318.6,3.2,1020,14.9,0.1,0,220.3,0.0,0.0,13.9,0.0,0.0,3080.000,59.940,1.500,642.000,8514.000,26475.000,40.0, ,0.00,0.000,0.000,0.000,0
33,19/09/2023 07:11:32 (UTC-4:00),Normal, ,349.8,3.1,1084,319.0,3.2,1021,316.3,3.1,981,13.6,0.1,0,220.5,0.0,0.0,13.5,0.0,0.0,3000.000,59.990,1.800,642.000,8515.000,26475.000,40.9, ,0.00,0.000,0.000,0.000,0
34,19/09/2023 07:16:31 (UTC-4:00),Normal, ,353.5,3.1,1096,314.9,3.3,1039,316.2,3.2,1012,11.6,0.1,0,220.0,0.0,0.0,13.9,0.0,0.0,3040.000,59.970,2.000,642.000,8515.000,26475.000,41.6, ,0.00,0.000,0.000,0.000,0
35,19/09/2023 07:21:30 (UTC-4:00),Normal, ,351.7,3.3,1161,313.1,3.4,1065,314.3,3.3,1037,16.7,0.1,0,220.2,0.0,0.0,14.4,0.0,0.0,3170.000,60.030,2.300,643.000,8515.000,26475.000,42.2, ,0.00,0.000,0.000,0.000,0
36,19/09/2023 07:26:37 (UTC-4:00),Normal, ,349.8,3.4,1189,315.0,3.6,1134,312.4,3.5,1093,10.6,0.1,0,219.8,0.0,0.0,15.0,0.0,0.0,3300.000,60.000,2.600,643.000,8515.000,26476.000,42.8, ,0.00,0.000,0.000,0.000,0
37,19/09/2023 07:31:40 (UTC-4:00),Normal, ,345.7,3.6,1245,314.7,3.7,1164,312.1,3.6,1124,11.0,0.1,0,220.3,0.0,0.0,15.6,0.0,0.0,3470.000,59.980,2.900,643.000,8516.000,26476.000,43.5, ,0.00,0.000,0.000,0.000,0
38,19/09/2023 07:36:28 (UTC-4:00),Normal, ,345.8,3.8,1314,311.1,3.9,1213,308.5,3.8,1172,12.3,0.1,0,220.9,0.0,0.0,16.1,0.0,0.0,3570.000,59.980,3.200,643.000,8516.000,26476.000,44.1, ,0.00,0.000,0.000,0.000,0
39,19/09/2023 07:41:31 (UTC-4:00),Normal, ,344.0,3.9,1342,309.3,4.0,1237,306.6,4.0,1226,9.9,0.1,0,220.2,0.0,0.0,16.7,0.0,0.0,3700.000,59.980,3.500,644.000,8516.000,26477.000,44.7, ,0.00,0.000,0.000,0.000,0
40,19/09/2023 07:42:07 (UTC-4:00),Normal, ,343.8,3.9,1341,309.1,4.1,1267,306.5,4.0,1226,10.2,0.1,0,220.2,0.0,0.0,16.8,0.0,0.0,3720.000,59.970,3.500,644.000,8516.000,26477.000,44.8, ,0.00,0.000,0.000,0.000,0
41,19/09/2023 07:47:34 (UTC-4:00),Normal, ,342.1,4.1,1403,307.3,4.2,1291,304.7,4.1,1249,14.8,0.1,0,220.3,0.0,0.0,17.3,0.0,0.0,3840.000,60.020,3.800,644.000,8517.000,26477.000,45.5, ,0.00,0.000,0.000,0.000,0
42,19/09/2023 07:52:28 (UTC-4:00),Normal, ,339.8,4.2,1427,308.9,4.3,1328,306.3,4.2,1286,16.2,0.1,0,219.6,0.0,0.0,17.9,0.0,0.0,3980.000,59.990,4.200,644.000,8517.000,26477.000,46.2, ,0.00,0.000,0.000,0.000,0
43,19/09/2023 07:57:28 (UTC-4:00),Normal, ,337.9,4.4,1487,307.0,4.5,1382,304.4,4.4,1339,9.9,0.1,0,220.0,0.0,0.0,18.4,0.0,0.0,4090.000,60.030,4.500,645.000,8517.000,26478.000,47.0, ,0.00,0.000,0.000,0.000,0
44,19/09/2023 08:02:27 (UTC-4:00),Normal, ,333.7,4.5,1502,302.9,4.6,1393,300.3,4.6,1381,16.1,0.1,0,219.5,0.0,0.0,18.9,0.0,0.0,4190.000,60.010,4.800,645.000,8518.000,26478.000,47.7, ,0.00,0.000,0.000,0.000,0
45,19/09/2023 08:07:36 (UTC-4:00),Normal, ,331.5,4.7,1558,300.7,4.8,1443,301.9,4.7,1419,10.9,0.1,0,219.4,0.0,0.0,19.4,0.0,0.0,4320.000,59.960,5.200,645.000,8518.000,26478.000,48.5, ,0.00,0.000,0.000,0.000,0
46,19/09/2023 08:07:37 (UTC-4:00),Normal, ,331.5,4.7,1558,300.7,4.8,1443,301.9,4.7,1419,10.9,0.1,0,219.4,0.0,0.0,19.4,0.0,0.0,4320.000,59.960,5.200,645.000,8518.000,26478.000,48.5, ,0.00,0.000,0.000,0.000,0
47,19/09/2023 08:12:27 (UTC-4:00),Normal, ,337.5,4.8,1620,299.1,5.0,1496,296.2,5.0,1481,10.9,0.1,0,218.6,0.0,0.0,20.2,0.0,0.0,4460.000,59.970,5.600,646.000,8518.000,26479.000,49.3, ,0.00,0.000,0.000,0.000,0
48,19/09/2023 08:17:27 (UTC-4:00),Normal, ,332.0,5.2,1726,301.2,5.3,1596,298.6,5.2,1553,10.7,0.1,0,218.6,0.0,0.0,21.4,0.0,0.0,4730.000,60.000,6.000,646.000,8519.000,26479.000,50.2, ,0.00,0.000,0.000,0.000,0
49,19/09/2023 08:22:26 (UTC-4:00),Normal, ,327.3,5.9,1931,292.7,6.1,1785,290.1,6.0,1741,10.9,0.1,0,219.0,0.0,0.0,23.8,0.0,0.0,5300.000,60.020,6.400,647.000,8519.000,26479.000,51.4, ,0.00,0.000,0.000,0.000,0
50,19/09/2023 08:27:25 (UTC-4:00),Normal, ,321.7,6.6,2123,294.7,6.6,1945,282.1,4.9,1382,12.9,0.1,0,221.7,0.0,0.0,23.6,0.0,0.0,5300.000,59.980,6.800,647.000,8520.000,26480.000,53.3, ,0.00,0.000,0.000,0.000,0
51,19/09/2023 08:32:26 (UTC-4:00),Normal, ,316.2,6.7,2119,285.8,6.8,1943,290.5,6.6,1917,13.9,0.1,0,221.3,0.0,0.0,25.8,0.0,0.0,5820.000,59.990,7.300,648.000,8520.000,26480.000,55.0, ,0.00,0.000,0.000,0.000,0
52,19/09/2023 08:32:37 (UTC-4:00),Normal, ,316.2,6.7,2119,285.8,6.8,1943,290.5,6.6,1917,13.9,0.1,0,221.3,0.0,0.0,25.8,0.0,0.0,5820.000,59.990,7.300,648.000,8520.000,26480.000,55.0, ,0.00,0.000,0.000,0.000,0
53,19/09/2023 08:37:31 (UTC-4:00),Normal, ,316.3,6.5,2056,289.4,6.5,1881,286.8,6.5,1864,14.8,0.1,0,221.4,0.0,0.0,25.2,0.0,0.0,5630.000,59.970,7.800,648.000,8521.000,26481.000,55.9, ,0.00,0.000,0.000,0.000,0
54,19/09/2023 08:42:34 (UTC-4:00),Normal, ,314.3,6.6,2074,287.4,6.6,1897,284.5,6.6,1878,11.1,0.1,0,220.9,0.0,0.0,25.3,0.0,0.0,5680.000,59.980,8.300,649.000,8521.000,26481.000,56.4, ,0.00,0.000,0.000,0.000,0
55,19/09/2023 08:43:11 (UTC-4:00),Normal, ,315.3,6.6,2081,284.6,6.7,1907,286.3,6.6,1890,12.4,0.1,0,221.4,0.0,0.0,25.4,0.0,0.0,5690.000,60.010,8.300,649.000,8521.000,26481.000,56.4, ,0.00,0.000,0.000,0.000,0
56,19/09/2023 08:49:20 (UTC-4:00),Normal, ,312.3,6.6,2061,285.4,6.7,1912,282.3,6.7,1891,12.9,0.1,0,220.9,0.0,0.0,25.6,0.0,0.0,5700.000,59.970,8.800,649.000,8522.000,26482.000,57.0, ,0.00,0.000,0.000,0.000,0
57,19/09/2023 08:53:40 (UTC-4:00),Normal, ,314.7,4.1,1290,280.3,4.5,1261,273.1,4.0,1092,12.4,0.1,0,220.2,0.0,0.0,16.0,0.0,0.0,3570.000,59.960,9.200,649.000,8522.000,26482.000,57.3, ,0.00,0.000,0.000,0.000,0
58,19/09/2023 08:58:34 (UTC-4:00),Normal, ,312.4,8.0,2499,285.4,8.0,2283,282.9,8.0,2263,12.7,0.1,0,221.0,0.0,0.0,30.4,0.0,0.0,6820.000,59.990,9.700,650.000,8523.000,26483.000,57.1, ,0.00,0.000,0.000,0.000,0
59,19/09/2023 09:03:37 (UTC-4:00),Normal, ,311.6,7.4,2306,280.9,7.6,2135,278.3,7.5,2087,9.0,0.1,0,220.9,0.0,0.0,28.3,0.0,0.0,6350.000,59.970,10.200,650.000,8523.000,26483.000,59.8, ,0.00,0.000,0.000,0.000,0
60,19/09/2023 09:06:25 (UTC-4:00),Normal, ,304.7,8.0,2438,277.8,8.1,2250,266.4,8.0,2131,14.0,0.1,0,220.6,0.0,0.0,29.7,0.0,0.0,6650.000,59.990,10.500,651.000,8523.000,26484.000,60.3, ,0.00,0.000,0.000,0.000,0
61,19/09/2023 09:11:04 (UTC-4:00),Normal, ,311.1,4.1,1276,280.3,4.2,1177,282.4,4.1,1158,12.1,0.1,0,219.4,0.0,0.0,15.9,0.0,0.0,3510.000,59.980,11.000,651.000,8524.000,26484.000,58.6, ,0.00,0.000,0.000,0.000,0
62,19/09/2023 09:16:35 (UTC-4:00),Normal, ,318.2,4.1,1305,286.3,4.2,1202,288.9,4.2,1213,10.6,0.1,0,219.3,0.0,0.0,16.4,0.0,0.0,3620.000,59.960,11.200,651.000,8524.000,26484.000,55.4, ,0.00,0.000,0.000,0.000,0
63,19/09/2023 09:21:49 (UTC-4:00),Normal, ,322.4,3.9,1257,287.6,4.0,1150,289.1,3.9,1127,12.3,0.1,0,219.5,0.0,0.0,15.6,0.0,0.0,3440.000,59.950,11.600,652.000,8524.000,26485.000,54.4, ,0.00,0.000,0.000,0.000,0
64,19/09/2023 09:26:34 (UTC-4:00),Normal, ,324.6,3.2,1039,296.7,3.3,979,291.3,3.2,932,13.6,0.1,0,219.9,0.0,0.0,13.0,0.0,0.0,2870.000,60.010,11.800,652.000,8525.000,26485.000,52.2, ,0.00,0.000,0.000,0.000,0
65,19/09/2023 09:31:33 (UTC-4:00),Normal, ,329.4,3.2,1054,295.0,3.4,1003,292.4,3.3,965,13.2,0.1,0,220.0,0.0,0.0,13.3,0.0,0.0,2920.000,59.990,12.100,652.000,8525.000,26485.000,50.7, ,0.00,0.000,0.000,0.000,0
66,19/09/2023 09:36:32 (UTC-4:00),Normal, ,332.0,3.3,1096,301.1,3.4,1024,302.5,3.2,968,13.6,0.1,0,219.7,0.0,0.0,13.6,0.0,0.0,2990.000,59.970,12.300,653.000,8525.000,26485.000,50.0, ,0.00,0.000,0.000,0.000,0
67,19/09/2023 09:41:31 (UTC-4:00),Normal, ,330.0,3.4,1122,303.1,3.4,1031,296.6,3.4,1008,9.3,0.1,0,220.3,0.0,0.0,14.0,0.0,0.0,3080.000,60.000,12.600,653.000,8525.000,26486.000,49.1, ,0.00,0.000,0.000,0.000,0
68,19/09/2023 09:46:37 (UTC-4:00),Normal, ,334.0,3.5,1169,299.2,3.6,1077,300.6,3.5,1052,10.0,0.1,0,220.4,0.0,0.0,14.4,0.0,0.0,3190.000,59.970,12.800,653.000,8526.000,26486.000,48.8, ,0.00,0.000,0.000,0.000,0
69,19/09/2023 09:51:29 (UTC-4:00),Normal, ,329.8,3.7,1220,299.0,3.9,1166,300.3,3.7,1111,12.3,0.1,0,220.7,0.0,0.0,15.4,0.0,0.0,3410.000,59.960,13.100,653.000,8526.000,26486.000,48.7, ,0.00,0.000,0.000,0.000,0
70,19/09/2023 09:56:28 (UTC-4:00),Normal, ,327.6,4.2,1376,300.8,4.2,1263,298.3,4.2,1253,12.9,0.1,0,220.9,0.0,0.0,17.0,0.0,0.0,3780.000,59.960,13.400,654.000,8526.000,26486.000,48.9, ,0.00,0.000,0.000,0.000,0
71,19/09/2023 10:01:42 (UTC-4:00),Normal, ,326.5,8.4,2743,291.8,8.5,2480,289.5,8.7,2519,14.8,0.1,0,222.7,0.0,0.0,33.2,0.0,0.0,7510.000,60.020,13.800,654.000,8527.000,26487.000,50.8, ,0.00,0.000,0.000,0.000,0
72,19/09/2023 10:06:45 (UTC-4:00),Normal, ,315.9,4.8,1516,289.0,4.8,1387,286.5,4.8,1375,10.1,0.1,0,218.5,0.0,0.0,19.0,0.0,0.0,4210.000,60.000,14.300,655.000,8527.000,26487.000,53.4, ,0.00,0.000,0.000,0.000,0
73,19/09/2023 10:11:37 (UTC-4:00),Normal, ,313.5,8.1,2539,279.0,8.4,2344,280.4,8.3,2327,11.6,0.1,0,220.1,0.0,0.0,31.4,0.0,0.0,7000.000,59.980,14.800,655.000,8528.000,26488.000,55.3, ,0.00,0.000,0.000,0.000,0
74,19/09/2023 10:11:48 (UTC-4:00),Normal, ,313.5,8.1,2539,279.0,8.4,2344,280.4,8.3,2327,11.6,0.1,0,220.1,0.0,0.0,31.4,0.0,0.0,7000.000,59.980,14.800,655.000,8528.000,26488.000,55.3, ,0.00,0.000,0.000,0.000,0
75,19/09/2023 10:16:36 (UTC-4:00),Normal, ,302.6,6.8,2058,275.8,7.0,1931,277.1,6.7,1857,14.8,0.1,0,219.5,0.0,0.0,25.4,0.0,0.0,5690.000,59.990,15.200,655.000,8528.000,26488.000,58.5, ,0.00,0.000,0.000,0.000,0
76,19/09/2023 10:21:41 (UTC-4:00),Normal, ,298.3,8.5,2536,271.3,8.5,2306,268.8,8.5,2285,10.2,0.1,0,219.7,0.0,0.0,31.1,0.0,0.0,6900.000,59.980,15.800,656.000,8529.000,26489.000,59.7, ,0.00,0.000,0.000,0.000,0
77,19/09/2023 10:27:01 (UTC-4:00),Normal, ,302.1,7.5,2266,267.5,7.8,2087,272.6,7.6,2072,9.9,0.1,0,220.6,0.0,0.0,27.8,0.0,0.0,6230.000,60.000,16.300,657.000,8529.000,26489.000,60.7, ,0.00,0.000,0.000,0.000,0
78,19/09/2023 10:31:37 (UTC-4:00),Normal, ,303.6,7.0,2125,272.9,7.2,1965,270.5,7.2,1948,14.3,0.1,0,220.0,0.0,0.0,26.3,0.0,0.0,5860.000,59.970,16.800,657.000,8530.000,26490.000,60.8, ,0.00,0.000,0.000,0.000,0
79,19/09/2023 10:36:44 (UTC-4:00),Normal, ,302.1,7.1,2145,275.2,7.2,1981,276.6,7.0,1936,12.2,0.1,0,218.8,0.0,0.0,26.5,0.0,0.0,5880.000,59.950,17.300,658.000,8530.000,26490.000,61.1, ,0.00,0.000,0.000,0.000,0
80,19/09/2023 10:41:34 (UTC-4:00),Normal, ,307.5,7.2,2214,280.7,7.3,2049,278.1,7.2,2002,9.4,0.1,0,218.1,0.0,0.0,27.5,0.0,0.0,6070.000,59.960,17.800,658.000,8531.000,26491.000,61.4, ,0.00,0.000,0.000,0.000,0
81,19/09/2023 10:46:37 (UTC-4:00),Normal, ,307.5,7.0,2153,284.6,7.1,2021,282.0,7.0,1974,13.1,0.1,0,218.6,0.0,0.0,26.9,0.0,0.0,5950.000,59.960,18.400,659.000,8531.000,26491.000,61.9, ,0.00,0.000,0.000,0.000,0
82,19/09/2023 10:51:38 (UTC-4:00),Normal, ,311.4,7.1,2211,280.8,7.3,2050,285.9,7.0,2001,12.6,0.1,0,219.5,0.0,0.0,27.2,0.0,0.0,6060.000,60.020,18.900,659.000,8532.000,26492.000,62.2, ,0.00,0.000,0.000,0.000,0
83,19/09/2023 10:56:41 (UTC-4:00),Normal, ,313.3,4.4,1379,286.4,4.4,1260,280.0,4.4,1232,11.5,0.1,0,219.3,0.0,0.0,17.0,0.0,0.0,3760.000,60.010,19.300,660.000,8532.000,26492.000,61.5, ,0.00,0.000,0.000,0.000,0
84,19/09/2023 11:01:44 (UTC-4:00),Normal, ,319.6,7.4,2365,292.7,7.5,2195,290.2,7.4,2147,11.6,0.1,0,221.0,0.0,0.0,28.9,0.0,0.0,6500.000,60.020,19.700,660.000,8533.000,26493.000,59.7, ,0.00,0.000,0.000,0.000,0
85,19/09/2023 11:07:06 (UTC-4:00),Normal, ,317.7,7.1,2256,290.7,7.2,2093,284.4,7.2,2048,9.1,0.1,0,220.0,0.0,0.0,27.8,0.0,0.0,6190.000,59.970,20.200,660.000,8533.000,26493.000,61.4, ,0.00,0.000,0.000,0.000,0
86,19/09/2023 11:07:49 (UTC-4:00),Normal, ,315.4,7.2,2271,288.6,7.3,2107,286.0,7.2,2059,10.7,0.1,0,220.5,0.0,0.0,27.8,0.0,0.0,6220.000,59.970,20.300,661.000,8533.000,26493.000,61.6, ,0.00,0.000,0.000,0.000,0
