Inverter History Report_,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34
4,19/12/2023 04:30:10 (UTC-4:00),Normal, ,299.3,0.1,30,249.0,0.1,25,269.9,0.1,27,11.4,0.1,0,220.3,0.0,0.0,2.6,0.0,0.0,20.000,60.010,0.000,903.000,12193.000,30153.000,30.7, ,0.00,0.000,0.000,0.000,0
5,19/12/2023 04:35:13 (UTC-4:00),Normal, ,382.4,0.1,38,248.9,0.1,25,345.0,0.1,35,10.1,0.1,0,220.5,0.0,0.0,2.6,0.0,0.0,20.000,59.990,0.100,903.000,12193.000,30153.000,31.0, ,0.00,0.000,0.000,0.000,0
6,19/12/2023 04:40:12 (UTC-4:00),Normal, ,309.7,0.1,31,248.9,0.2,50,279.2,0.1,28,10.6,0.1,0,220.6,0.0,0.0,2.6,0.0,0.0,50.000,60.000,0.100,903.000,12193.000,30153.000,31.3, ,0.00,0.000,0.000,0.000,0
7,19/12/2023 04:45:10 (UTC-4:00),Normal, ,309.9,0.2,62,271.1,0.2,54,282.5,0.1,28,13.8,0.1,0,219.9,0.0,0.0,2.6,0.0,0.0,100.000,59.990,0.100,903.000,12193.000,30153.000,31.6, ,0.00,0.000,0.000,0.000,0
8,19/12/2023 04:50:09 (UTC-4:00),Normal, ,310.0,0.2,62,303.2,0.2,61,282.5,0.1,28,16.8,0.1,0,220.7,0.0,0.0,2.6,0.0,0.0,140.000,60.040,0.100,903.000,12193.000,30153.000,31.9, ,0.00,0.000,0.000,0.000,0
9,19/12/2023 04:55:08 (UTC-4:00),Normal, ,337.5,0.3,101,304.9,0.3,91,312.1,0.2,62,11.7,0.1,0,220.8,0.0,0.0,2.8,0.0,0.0,260.000,60.040,0.100,903.000,12193.000,30153.000,32.2, ,0.00,0.000,0.000,0.000,0
10,19/12/2023 05:00:07 (UTC-4:00),Normal, ,367.5,0.4,147,314.9,0.4,126,326.4,0.3,98,14.3,0.1,0,220.8,0.0,0.0,3.1,0.0,0.0,360.000,60.010,0.100,903.000,12193.000,30153.000,32.5, ,0.00,0.000,0.000,0.000,0
11,19/12/2023 05:05:05 (UTC-4:00),Normal, ,361.6,0.4,145,312.7,0.5,156,323.9,0.4,130,12.6,0.1,0,220.9,0.0,0.0,3.2,0.0,0.0,470.000,59.980,0.100,903.000,12193.000,30153.000,32.8, ,0.00,0.000,0.000,0.000,0
12,19/12/2023 05:10:04 (UTC-4:00),Normal, ,361.9,0.6,217,309.2,0.7,216,320.5,0.6,192,15.4,0.1,0,220.6,0.0,0.0,3.6,0.0,0.0,560.000,59.960,0.200,903.000,12193.000,30153.000,33.1, ,0.00,0.000,0.000,0.000,0
13,19/12/2023 05:15:04 (UTC-4:00),Normal, ,351.7,0.6,211,311.1,0.6,187,322.3,0.6,193,12.8,0.1,0,220.3,0.0,0.0,3.5,0.0,0.0,570.000,60.000,0.200,903.000,12193.000,30153.000,33.4, ,0.00,0.000,0.000,0.000,0
14,19/12/2023 05:20:03 (UTC-4:00),Normal, ,353.8,0.6,212,329.0,0.7,230,320.4,0.6,192,12.7,0.1,0,220.0,0.0,0.0,3.7,0.0,0.0,580.000,59.990,0.300,903.000,12193.000,30154.000,33.6, ,0.00,0.000,0.000,0.000,0
15,19/12/2023 05:25:02 (UTC-4:00),Normal, ,371.9,1.0,372,331.1,1.1,364,322.7,1.0,323,10.7,0.1,0,221.0,0.0,0.0,5.2,0.0,0.0,1010.000,60.010,0.400,903.000,12193.000,30154.000,34.0, ,0.00,0.000,0.000,0.000,0
16,19/12/2023 05:30:00 (UTC-4:00),Normal, ,363.6,1.1,400,326.8,1.1,359,326.1,1.1,359,12.2,0.1,0,221.0,0.0,0.0,5.5,0.0,0.0,1130.000,60.000,0.400,903.000,12193.000,30154.000,34.6, ,0.00,0.000,0.000,0.000,0
17,19/12/2023 05:34:59 (UTC-4:00),Normal, ,375.7,1.5,564,331.0,1.6,530,326.6,1.6,523,15.9,0.1,0,220.5,0.0,0.0,7.0,0.0,0.0,1440.000,59.980,0.500,903.000,12194.000,30154.000,35.3, ,0.00,0.000,0.000,0.000,0
18,19/12/2023 05:40:01 (UTC-4:00),Normal, ,367.9,1.7,625,331.2,1.8,596,330.6,1.7,562,16.8,0.1,0,221.1,0.0,0.0,7.8,0.0,0.0,1640.000,60.010,0.700,904.000,12194.000,30154.000,36.1, ,0.00,0.000,0.000,0.000,0
19,19/12/2023 05:40:12 (UTC-4:00),Normal, ,367.9,1.7,625,331.2,1.8,596,330.6,1.7,562,16.8,0.1,0,221.1,0.0,0.0,7.8,0.0,0.0,1640.000,60.010,0.700,904.000,12194.000,30154.000,36.1, ,0.00,0.000,0.000,0.000,0
20,19/12/2023 05:45:05 (UTC-4:00),Normal, ,365.8,1.8,658,329.2,1.9,625,332.4,1.8,598,16.8,0.1,0,221.4,0.0,0.0,8.2,0.0,0.0,1740.000,60.000,0.800,904.000,12194.000,30154.000,36.7, ,0.00,0.000,0.000,0.000,0
21,19/12/2023 05:50:07 (UTC-4:00),Normal, ,371.8,1.6,595,323.1,1.7,549,330.3,1.6,528,10.2,0.1,0,220.8,0.0,0.0,7.0,0.0,0.0,1480.000,60.040,0.900,904.000,12194.000,30154.000,37.1, ,0.00,0.000,0.000,0.000,0
22,19/12/2023 05:55:09 (UTC-4:00),Normal, ,359.8,2.0,720,326.8,2.1,686,326.2,2.0,652,10.2,0.1,0,221.0,0.0,0.0,9.0,0.0,0.0,1970.000,60.000,1.100,904.000,12194.000,30154.000,37.8, ,0.00,0.000,0.000,0.000,0
23,19/12/2023 06:00:12 (UTC-4:00),Normal, ,357.7,2.2,787,324.9,2.3,747,324.1,2.2,713,14.5,0.1,0,221.1,0.0,0.0,9.7,0.0,0.0,2140.000,60.050,1.300,904.000,12194.000,30155.000,38.6, ,0.00,0.000,0.000,0.000,0
24,19/12/2023 06:05:16 (UTC-4:00),Normal, ,357.8,2.3,823,325.0,2.3,748,320.4,2.3,737,10.2,0.1,0,220.4,0.0,0.0,10.1,0.0,0.0,2220.000,60.000,1.500,904.000,12195.000,30155.000,39.2, ,0.00,0.000,0.000,0.000,0
25,19/12/2023 06:10:13 (UTC-4:00),Normal, ,353.5,2.5,884,320.5,2.6,833,319.9,2.4,768,14.4,0.1,0,219.6,0.0,0.0,10.9,0.0,0.0,2390.000,59.950,1.600,905.000,12195.000,30155.000,39.9, ,0.00,0.000,0.000,0.000,0
26,19/12/2023 06:15:12 (UTC-4:00),Normal, ,353.8,2.9,1026,321.0,2.9,931,324.3,2.8,908,12.9,0.1,0,221.8,0.0,0.0,12.4,0.0,0.0,2760.000,59.930,1.800,905.000,12195.000,30155.000,40.9, ,0.00,0.000,0.000,0.000,0
27,19/12/2023 06:20:11 (UTC-4:00),Normal, ,351.9,3.0,1056,318.7,3.0,956,322.0,2.9,934,15.8,0.1,0,220.6,0.0,0.0,13.1,0.0,0.0,2870.000,59.940,2.100,905.000,12195.000,30155.000,41.8, ,0.00,0.000,0.000,0.000,0
28,19/12/2023 06:25:10 (UTC-4:00),Normal, ,349.4,3.4,1188,316.3,3.4,1075,316.1,3.3,1043,12.1,0.1,0,220.8,0.0,0.0,14.9,0.0,0.0,3240.000,59.940,2.300,905.000,12195.000,30156.000,42.7, ,0.00,0.000,0.000,0.000,0
29,19/12/2023 06:30:09 (UTC-4:00),Normal, ,347.9,3.2,1113,314.7,3.3,1039,318.0,3.1,986,10.1,0.1,0,220.3,0.0,0.0,14.2,0.0,0.0,3090.000,60.000,2.600,906.000,12196.000,30156.000,43.3, ,0.00,0.000,0.000,0.000,0
30,19/12/2023 06:35:08 (UTC-4:00),Normal, ,351.7,3.6,1266,315.4,3.8,1199,314.4,3.6,1132,16.0,0.1,0,220.2,0.0,0.0,15.4,0.0,0.0,3480.000,60.020,2.900,906.000,12196.000,30156.000,44.0, ,0.00,0.000,0.000,0.000,0
31,19/12/2023 06:40:07 (UTC-4:00),Normal, ,349.6,3.8,1328,313.3,3.9,1222,312.3,3.8,1187,12.3,0.1,0,219.5,0.0,0.0,15.9,0.0,0.0,3580.000,60.000,3.200,906.000,12196.000,30156.000,44.7, ,0.00,0.000,0.000,0.000,0
32,19/12/2023 06:45:05 (UTC-4:00),Normal, ,345.6,4.0,1382,312.9,4.0,1252,316.2,3.8,1202,15.9,0.1,0,219.6,0.0,0.0,16.4,0.0,0.0,3720.000,60.010,3.500,906.000,12197.000,30157.000,45.4, ,0.00,0.000,0.000,0.000,0
33,19/12/2023 06:50:04 (UTC-4:00),Normal, ,343.6,4.1,1409,310.3,4.2,1303,313.6,4.0,1254,13.8,0.1,0,219.8,0.0,0.0,17.6,0.0,0.0,3840.000,59.970,3.800,907.000,12197.000,30157.000,46.2, ,0.00,0.000,0.000,0.000,0
34,19/12/2023 06:55:03 (UTC-4:00),Normal, ,342.0,4.2,1436,308.6,4.3,1327,308.6,4.2,1296,12.2,0.1,0,220.6,0.0,0.0,17.9,0.0,0.0,3960.000,60.020,4.100,907.000,12197.000,30157.000,47.0, ,0.00,0.000,0.000,0.000,0
35,19/12/2023 07:00:02 (UTC-4:00),Normal, ,339.9,4.4,1496,311.1,4.5,1400,306.6,4.4,1349,12.2,0.1,0,219.5,0.0,0.0,18.5,0.0,0.0,4130.000,59.990,4.500,907.000,12198.000,30158.000,48.0, ,0.00,0.000,0.000,0.000,0
36,19/12/2023 07:05:01 (UTC-4:00),Normal, ,340.8,4.6,1568,310.3,4.6,1427,307.5,4.5,1384,14.5,0.1,0,221.2,0.0,0.0,19.1,0.0,0.0,4260.000,59.990,4.800,908.000,12198.000,30158.000,48.9, ,0.00,0.000,0.000,0.000,0
37,19/12/2023 07:10:04 (UTC-4:00),Normal, ,338.8,4.8,1626,303.6,4.9,1488,307.0,4.7,1443,12.7,0.1,0,220.9,0.0,0.0,20.0,0.0,0.0,4470.000,60.000,5.200,908.000,12198.000,30158.000,49.7, ,0.00,0.000,0.000,0.000,0
38,19/12/2023 07:15:07 (UTC-4:00),Normal, ,341.7,4.9,1674,305.6,5.0,1528,305.0,4.9,1495,15.4,0.1,0,220.9,0.0,0.0,20.3,0.0,0.0,4550.000,59.970,5.600,909.000,12199.000,30159.000,50.5, ,0.00,0.000,0.000,0.000,0
39,19/12/2023 07:20:09 (UTC-4:00),Normal, ,329.8,5.1,1682,301.0,5.2,1565,304.2,5.0,1521,12.8,0.1,0,221.2,0.0,0.0,20.9,0.0,0.0,4670.000,60.010,6.000,909.000,12199.000,30159.000,51.3, ,0.00,0.000,0.000,0.000,0
40,19/12/2023 07:25:12 (UTC-4:00),Normal, ,331.5,5.3,1757,298.8,5.4,1614,298.3,5.3,1581,13.3,0.1,0,221.0,0.0,0.0,21.4,0.0,0.0,4790.000,59.960,6.400,909.000,12199.000,30160.000,52.1, ,0.00,0.000,0.000,0.000,0
41,19/12/2023 07:30:15 (UTC-4:00),Normal, ,329.9,5.4,1781,297.1,5.5,1634,296.6,5.4,1602,15.8,0.1,0,220.3,0.0,0.0,22.0,0.0,0.0,4910.000,59.970,6.800,910.000,12200.000,30160.000,52.9, ,0.00,0.000,0.000,0.000,0
42,19/12/2023 07:35:18 (UTC-4:00),Normal, ,326.3,5.6,1827,293.5,5.8,1702,296.8,5.5,1632,10.1,0.1,0,223.5,0.0,0.0,22.1,0.0,0.0,5030.000,60.030,7.200,910.000,12200.000,30160.000,53.7, ,0.00,0.000,0.000,0.000,0
43,19/12/2023 07:40:20 (UTC-4:00),Normal, ,328.1,5.8,1903,299.2,5.8,1735,298.7,5.7,1703,9.5,0.1,0,223.4,0.0,0.0,22.9,0.0,0.0,5190.000,60.010,7.600,911.000,12201.000,30161.000,54.4, ,0.00,0.000,0.000,0.000,0
44,19/12/2023 07:45:23 (UTC-4:00),Normal, ,322.0,5.9,1900,297.0,5.9,1752,292.6,5.9,1726,15.6,0.1,0,223.2,0.0,0.0,23.3,0.0,0.0,5250.000,59.990,8.100,911.000,12201.000,30161.000,55.1, ,0.00,0.000,0.000,0.000,0
45,19/12/2023 07:50:26 (UTC-4:00),Normal, ,319.5,6.1,1949,294.7,6.1,1798,294.1,6.0,1765,13.2,0.1,0,223.6,0.0,0.0,23.6,0.0,0.0,5340.000,60.010,8.500,911.000,12202.000,30162.000,55.8, ,0.00,0.000,0.000,0.000,0
46,19/12/2023 07:55:29 (UTC-4:00),Normal, ,323.7,6.1,1975,291.0,6.2,1804,290.4,6.1,1771,9.7,0.1,0,223.3,0.0,0.0,23.9,0.0,0.0,5390.000,60.010,8.900,912.000,12202.000,30162.000,56.4, ,0.00,0.000,0.000,0.000,0
47,19/12/2023 08:00:31 (UTC-4:00),Normal, ,321.5,6.3,2025,288.9,6.5,1878,288.3,6.4,1845,10.0,0.1,0,222.6,0.0,0.0,24.7,0.0,0.0,5600.000,60.000,9.400,912.000,12202.000,30163.000,57.0, ,0.00,0.000,0.000,0.000,0
48,19/12/2023 08:05:30 (UTC-4:00),Normal, ,317.7,6.5,2065,285.0,6.6,1881,288.4,6.4,1846,9.9,0.1,0,222.4,0.0,0.0,24.8,0.0,0.0,5630.000,59.990,9.800,913.000,12203.000,30163.000,57.8, ,0.00,0.000,0.000,0.000,0
49,19/12/2023 08:10:29 (UTC-4:00),Normal, ,314.2,6.5,2042,285.3,6.5,1854,288.7,6.4,1848,9.2,0.1,0,223.4,0.0,0.0,24.7,0.0,0.0,5580.000,60.020,10.300,913.000,12203.000,30164.000,58.4, ,0.00,0.000,0.000,0.000,0
50,19/12/2023 08:15:28 (UTC-4:00),Normal, ,311.5,6.8,2118,286.6,6.8,1949,286.1,6.7,1917,12.9,0.1,0,223.0,0.0,0.0,25.8,0.0,0.0,5810.000,60.030,10.800,914.000,12204.000,30164.000,59.0, ,0.00,0.000,0.000,0.000,0
51,19/12/2023 08:20:26 (UTC-4:00),Normal, ,313.4,7.0,2194,288.5,7.0,2020,288.0,6.9,1987,10.5,0.1,0,222.2,0.0,0.0,26.7,0.0,0.0,6010.000,60.010,11.300,914.000,12204.000,30165.000,60.1, ,0.00,0.000,0.000,0.000,0
52,19/12/2023 08:25:26 (UTC-4:00),Normal, ,318.0,6.9,2194,289.2,7.0,2024,284.8,7.0,1994,13.1,0.1,0,223.1,0.0,0.0,26.7,0.0,0.0,6040.000,60.050,11.800,915.000,12205.000,30165.000,60.8, ,0.00,0.000,0.000,0.000,0
53,19/12/2023 08:30:24 (UTC-4:00),Normal, ,311.9,7.1,2214,279.2,7.3,2038,286.5,7.0,2006,9.0,0.1,0,222.5,0.0,0.0,26.9,0.0,0.0,6090.000,60.010,12.300,915.000,12205.000,30166.000,61.4, ,0.00,0.000,0.000,0.000,0
54,19/12/2023 08:35:25 (UTC-4:00),Normal, ,314.1,7.2,2262,281.5,7.4,2083,284.9,7.2,2051,8.9,0.1,0,222.4,0.0,0.0,27.4,0.0,0.0,6190.000,60.020,12.800,916.000,12206.000,30166.000,62.0, ,0.00,0.000,0.000,0.000,0
55,19/12/2023 08:40:22 (UTC-4:00),Normal, ,311.5,7.4,2305,286.5,7.4,2120,286.0,7.3,2088,13.4,0.1,0,223.0,0.0,0.0,28.0,0.0,0.0,6310.000,60.010,13.300,916.000,12206.000,30167.000,62.8, ,0.00,0.000,0.000,0.000,0
56,19/12/2023 08:45:21 (UTC-4:00),Normal, ,313.5,7.4,2320,280.9,7.6,2135,284.1,7.4,2102,14.2,0.1,0,223.6,0.0,0.0,28.2,0.0,0.0,6390.000,60.020,13.900,917.000,12207.000,30167.000,63.4, ,0.00,0.000,0.000,0.000,0
57,19/12/2023 08:50:20 (UTC-4:00),Normal, ,309.4,7.6,2351,280.6,7.7,2161,280.2,7.6,2130,9.7,0.1,0,223.3,0.0,0.0,28.6,0.0,0.0,6470.000,59.990,14.400,917.000,12207.000,30168.000,63.9, ,0.00,0.000,0.000,0.000,0
58,19/12/2023 08:55:19 (UTC-4:00),Normal, ,307.7,7.7,2369,282.9,7.8,2207,286.1,7.5,2146,10.9,0.1,0,222.7,0.0,0.0,28.9,0.0,0.0,6520.000,60.030,14.900,918.000,12208.000,30168.000,64.6, ,0.00,0.000,0.000,0.000,0
59,19/12/2023 09:00:21 (UTC-4:00),Normal, ,309.5,7.6,2352,280.7,7.7,2161,276.3,7.6,2100,13.8,0.1,0,222.9,0.0,0.0,28.4,0.0,0.0,6440.000,60.040,15.500,918.000,12209.000,30169.000,65.1, ,0.00,0.000,0.000,0.000,0
60,19/12/2023 09:00:32 (UTC-4:00),Normal, ,309.5,7.6,2352,280.7,7.7,2161,276.3,7.6,2100,13.8,0.1,0,222.9,0.0,0.0,28.4,0.0,0.0,6440.000,60.040,15.500,918.000,12209.000,30169.000,65.1, ,0.00,0.000,0.000,0.000,0
61,19/12/2023 09:05:24 (UTC-4:00),Normal, ,309.8,7.8,2416,277.2,8.0,2218,280.5,7.8,2188,14.0,0.1,0,223.2,0.0,0.0,29.3,0.0,0.0,6650.000,60.020,16.000,919.000,12209.000,30169.000,65.5, ,0.00,0.000,0.000,0.000,0
62,19/12/2023 09:10:26 (UTC-4:00),Normal, ,308.1,7.9,2434,275.5,8.2,2259,278.8,7.9,2203,13.2,0.1,0,223.3,0.0,0.0,29.7,0.0,0.0,6710.000,59.990,16.600,920.000,12210.000,30170.000,66.1, ,0.00,0.000,0.000,0.000,0
63,19/12/2023 09:15:29 (UTC-4:00),Normal, ,305.4,8.1,2474,280.4,8.1,2271,276.0,8.1,2236,10.0,0.1,0,222.7,0.0,0.0,29.9,0.0,0.0,6770.000,59.980,17.200,920.000,12210.000,30170.000,66.7, ,0.00,0.000,0.000,0.000,0
64,19/12/2023 09:20:32 (UTC-4:00),Normal, ,304.1,8.4,2554,283.1,8.3,2350,278.6,8.3,2312,11.7,0.1,0,223.3,0.0,0.0,31.0,0.0,0.0,7020.000,60.020,17.800,921.000,12211.000,30171.000,67.3, ,0.00,0.000,0.000,0.000,0
65,19/12/2023 09:25:31 (UTC-4:00),Normal, ,306.3,8.3,2542,273.6,8.5,2326,276.8,8.2,2270,13.0,0.1,0,223.2,0.0,0.0,30.3,0.0,0.0,6910.000,60.000,18.200,921.000,12211.000,30171.000,67.9, ,0.00,0.000,0.000,0.000,0
66,19/12/2023 09:30:29 (UTC-4:00),Normal, ,299.8,8.4,2518,271.1,8.5,2304,274.3,8.3,2277,10.2,0.1,0,222.3,0.0,0.0,30.6,0.0,0.0,6900.000,60.020,18.800,922.000,12212.000,30172.000,68.4, ,0.00,0.000,0.000,0.000,0
67,19/12/2023 09:35:28 (UTC-4:00),Normal, ,301.5,8.4,2533,276.5,8.4,2323,272.2,8.4,2286,13.0,0.1,0,222.2,0.0,0.0,30.9,0.0,0.0,6950.000,60.010,19.400,922.000,12212.000,30173.000,68.8, ,0.00,0.000,0.000,0.000,0
68,19/12/2023 09:40:27 (UTC-4:00),Normal, ,305.2,8.5,2594,276.5,8.6,2378,272.1,8.6,2340,12.0,0.1,0,222.3,0.0,0.0,31.4,0.0,0.0,7090.000,60.030,20.000,923.000,12213.000,30173.000,69.2, ,0.00,0.000,0.000,0.000,0
69,19/12/2023 09:45:26 (UTC-4:00),Normal, ,295.5,8.6,2541,270.6,8.7,2354,270.0,8.5,2295,12.6,0.1,0,222.3,0.0,0.0,30.9,0.0,0.0,6980.000,59.980,20.600,924.000,12214.000,30174.000,69.6, ,0.00,0.000,0.000,0.000,0
70,19/12/2023 09:50:25 (UTC-4:00),Normal, ,289.6,8.9,2577,268.6,8.8,2364,268.1,8.7,2332,11.0,0.1,0,221.6,0.0,0.0,31.4,0.0,0.0,7060.000,60.000,21.200,924.000,12214.000,30174.000,68.9, ,0.00,0.000,0.000,0.000,0
71,19/12/2023 09:55:25 (UTC-4:00),Normal, ,292.1,8.7,2541,267.2,8.8,2351,266.5,8.7,2319,10.6,0.1,0,222.3,0.0,0.0,30.9,0.0,0.0,6970.000,60.010,21.800,925.000,12215.000,30175.000,68.1, ,0.00,0.000,0.000,0.000,0
72,19/12/2023 10:00:22 (UTC-4:00),Normal, ,296.4,8.9,2638,271.4,8.9,2415,267.0,8.9,2376,11.2,0.1,0,222.2,0.0,0.0,31.7,0.0,0.0,7180.000,60.000,22.400,925.000,12215.000,30176.000,68.2, ,0.00,0.000,0.000,0.000,0
73,19/12/2023 10:05:21 (UTC-4:00),Normal, ,294.3,8.8,2590,269.3,8.9,2397,265.0,8.9,2359,12.0,0.1,0,221.7,0.0,0.0,31.7,0.0,0.0,7110.000,60.000,23.000,926.000,12216.000,30176.000,68.4, ,0.00,0.000,0.000,0.000,0
74,19/12/2023 10:10:20 (UTC-4:00),Normal, ,295.4,9.1,2688,262.9,9.3,2445,266.2,9.1,2422,9.6,0.1,0,221.7,0.0,0.0,32.4,0.0,0.0,7300.000,59.960,23.600,927.000,12217.000,30177.000,68.5, ,0.00,0.000,0.000,0.000,0
75,19/12/2023 10:15:19 (UTC-4:00),Normal, ,289.5,9.1,2634,260.9,9.2,2400,264.0,9.0,2376,9.5,0.1,0,221.3,0.0,0.0,32.0,0.0,0.0,7160.000,59.960,24.200,927.000,12217.000,30177.000,68.8, ,0.00,0.000,0.000,0.000,0
76,19/12/2023 10:20:20 (UTC-4:00),Normal, ,291.5,9.1,2653,258.9,9.3,2408,262.2,9.1,2386,9.5,0.1,0,222.1,0.0,0.0,32.0,0.0,0.0,7210.000,60.010,24.800,928.000,12218.000,30178.000,69.1, ,0.00,0.000,0.000,0.000,0
77,19/12/2023 10:25:23 (UTC-4:00),Normal, ,291.6,9.1,2654,259.1,9.3,2410,258.5,9.2,2378,10.1,0.1,0,221.3,0.0,0.0,32.1,0.0,0.0,7220.000,60.010,25.400,928.000,12218.000,30179.000,69.2, ,0.00,0.000,0.000,0.000,0
78,19/12/2023 10:30:25 (UTC-4:00),Normal, ,289.2,9.3,2690,256.7,9.5,2439,256.1,9.4,2407,9.4,0.1,0,222.7,0.0,0.0,32.3,0.0,0.0,7290.000,60.020,26.000,929.000,12219.000,30179.000,69.6, ,0.00,0.000,0.000,0.000,0
79,19/12/2023 10:35:28 (UTC-4:00),Normal, ,283.8,9.7,2753,258.7,9.6,2484,258.2,9.5,2453,9.7,0.1,0,222.1,0.0,0.0,32.9,0.0,0.0,7440.000,60.040,26.600,930.000,12220.000,30180.000,70.0, ,0.00,0.000,0.000,0.000,0
80,19/12/2023 10:40:31 (UTC-4:00),Normal, ,289.9,9.6,2783,257.3,9.8,2522,256.6,9.7,2489,7.7,0.1,0,222.2,0.0,0.0,33.4,0.0,0.0,7540.000,59.990,27.200,930.000,12220.000,30180.000,70.4, ,0.00,0.000,0.000,0.000,0
81,19/12/2023 10:45:34 (UTC-4:00),Normal, ,284.4,4.8,1365,251.4,5.9,1483,249.3,4.4,1097,11.7,0.1,0,220.4,0.0,0.0,17.0,0.0,0.0,3840.000,60.030,27.900,931.000,12221.000,30181.000,70.6, ,0.00,0.000,0.000,0.000,0
82,19/12/2023 10:50:37 (UTC-4:00),Normal, ,301.8,1.8,543,269.0,1.9,511,268.4,1.8,483,10.7,0.1,0,220.4,0.0,0.0,6.8,0.0,0.0,1450.000,60.040,28.000,931.000,12221.000,30181.000,63.0, ,0.00,0.000,0.000,0.000,0
83,19/12/2023 10:55:40 (UTC-4:00),Normal, ,315.8,1.8,568,283.1,1.9,538,282.5,1.8,509,8.7,0.1,0,219.8,0.0,0.0,7.1,0.0,0.0,1490.000,59.990,28.200,931.000,12221.000,30181.000,58.0, ,0.00,0.000,0.000,0.000,0
84,19/12/2023 11:00:43 (UTC-4:00),Normal, ,327.5,2.3,753,290.5,2.5,726,294.1,2.3,676,13.9,0.1,0,220.0,0.0,0.0,9.5,0.0,0.0,2060.000,60.000,28.300,931.000,12221.000,30182.000,55.0, ,0.00,0.000,0.000,0.000,0
85,19/12/2023 11:05:45 (UTC-4:00),Normal, ,317.7,2.7,858,288.9,2.7,780,288.3,2.6,750,10.4,0.1,0,220.2,0.0,0.0,10.4,0.0,0.0,2270.000,59.980,28.800,932.000,12222.000,30182.000,59.0, ,0.00,0.000,0.000,0.000,0
86,19/12/2023 11:10:44 (UTC-4:00),Normal, ,325.6,2.1,684,284.9,2.2,627,288.3,2.1,605,10.9,0.1,0,220.6,0.0,0.0,8.5,0.0,0.0,1830.000,60.000,28.900,932.000,12222.000,30182.000,56.0, ,0.00,0.000,0.000,0.000,0
